,INFO_ID,BRAND,CURRENCY,COLOR,CONDITIONS,PRICE
1142,I1142,lenovo,$,other,Used,427.2
1143,I1143,other,$,other,New,104.6
1144,I1144,other,$,other,Used,264.2
1145,I1145,auo,$,other,New,75.2
1146,I1146,other,$,other,Undefined,205.2
1147,I1147,auo,$,other,New,61.12
1148,I1148,dell,$,black,Used,451.5
1149,I1149,dell,$,other,Used,339.8
1150,I1150,acer,$,other,For parts or not working,27.77
1151,I1151,other,$,other,Used,329.8
1152,I1152,dell,$,other,Seller refurbished,469.0
1153,I1153,other,$,other,Used,206.1
1154,I1154,other,$,other,Good - Refurbished,258.2
1155,I1155,dell,$,other,Used,444.5
1156,I1156,lenovo,$,black,Used,636.5
1157,I1157,other,$,other,Seller refurbished,226.9
1158,I1158,other,$,other,Seller refurbished,628.0
1159,I1159,lenovo,$,black,Undefined,584.5
1160,I1160,other,$,other,Used,157.2
1161,I1161,other,$,other,Undefined,105.0
1162,I1162,other,$,black,Seller refurbished,341.5
1163,I1163,other,$,other,Seller refurbished,523.5
1164,I1164,other,$,other,New,475.8
1165,I1165,other,$,other,Undefined,50.78
1166,I1166,lenovo,$,black,Used,462.8
1167,I1167,dell,$,other,Used,335.8
1168,I1168,other,$,other,Seller refurbished,541.0
1169,I1169,other,$,black,Used,473.8
1170,I1170,other,$,other,New,100.0
1171,I1171,lg,$,other,New,69.75
1172,I1172,other,$,black,Seller refurbished,303.8
1173,I1173,other,$,other,New,463.5
1174,I1174,other,$,other,Seller refurbished,818.0
1175,I1175,lenovo,$,other,Used,433.5
1176,I1176,dell,$,other,Used,437.2
1177,I1177,dell,$,black,Used,424.8
1178,I1178,lg,$,other,New,93.44
1179,I1179,dell,$,other,Used,423.5
1180,I1180,other,$,black,Seller refurbished,355.0
1181,I1181,lg,$,other,New,132.8
1182,I1182,other,$,other,New,133.1
1183,I1183,auo,$,other,New,74.56
1184,I1184,lenovo,$,other,Used,454.0
1185,I1185,other,$,other,New,131.6
1186,I1186,other,$,other,New,109.9
1187,I1187,other,$,other,New,71.25
1188,I1188,dell,$,other,Used,427.0
1189,I1189,other,$,other,Used,405.2
1190,I1190,other,$,black,Used,564.5
1191,I1191,other,$,other,Undefined,86.3
1192,I1192,other,$,other,Used,346.2
1193,I1193,other,$,black,Used,397.8
1194,I1194,auo,$,other,New,71.44
1195,I1195,lg,$,other,New,127.8
1196,I1196,dell,$,other,Used,345.2
1197,I1197,dell,$,other,Used,422.8
1198,I1198,dell,$,other,New,72.0
1199,I1199,other,$,black,Seller refurbished,591.0
1200,I1200,other,$,other,New,86.75
1201,I1201,other,$,other,Used,445.8
1202,I1202,other,$,black,Seller refurbished,633.0
1203,I1203,other,$,other,New,314.8
1204,I1204,other,$,other,Seller refurbished,278.8
1205,I1205,lenovo,$,black,Used,519.5
1206,I1206,other,$,other,Seller refurbished,396.0
1207,I1207,other,$,other,Seller refurbished,552.5
1208,I1208,other,$,other,Used,10.85
1209,I1209,other,$,gray,Used,412.0
1210,I1210,other,$,other,Seller refurbished,458.8
1211,I1211,lenovo,$,other,Used,497.2
1212,I1212,dell,$,other,Seller refurbished,321.2
1213,I1213,other,$,other,Seller refurbished,512.5
1214,I1214,lenovo,$,black,Used,458.0
1215,I1215,dell,$,gray,Used,462.8
1216,I1216,dell,$,black,Used,378.5
1217,I1217,other,$,other,New,378.5
1218,I1218,other,$,other,Used,466.8
1219,I1219,other,$,other,Used,204.5
1220,I1220,dell,$,black,Used,379.2
1221,I1221,other,$,other,Used,487.2
1222,I1222,lenovo,$,gray,Used,538.5
1223,I1223,other,$,other,Seller refurbished,2326.0
1224,I1224,other,$,other,Used,571.5
1225,I1225,other,$,other,New,90.75
1226,I1226,lenovo,$,other,Undefined,453.8
1227,I1227,other,$,other,Used,453.8
1228,I1228,lenovo,$,black,Used,590.0
1229,I1229,dell,$,black,Used,110.0
1230,I1230,lenovo,$,black,Used,458.0
1231,I1231,dell,$,black,Used,284.8
1232,I1232,other,$,other,New,265.8
1233,I1233,other,$,other,New,317.8
1234,I1234,other,$,other,New,110.0
1235,I1235,lenovo,$,other,Used,578.0
1236,I1236,lenovo,$,black,Used,619.0
1237,I1237,other,$,other,Undefined,121.6
1238,I1238,other,$,other,New,78.1
1239,I1239,other,$,other,Good - Refurbished,282.5
1240,I1240,dell,$,other,Used,299.8
1241,I1241,dell,$,black,Used,377.2
1242,I1242,dell,$,black,Used,414.2
1243,I1243,dell,$,other,Used,534.0
1244,I1244,lenovo,$,black,Used,200.0
1245,I1245,dell,$,silver,Used,775.5
1246,I1246,other,$,other,Used,11.94
1247,I1247,other,$,other,Seller refurbished,216.0
1248,I1248,other,$,other,New,123.5
1249,I1249,lenovo,$,other,Used,442.8
1250,I1250,lenovo,$,black,Used,519.0
1251,I1251,other,$,other,New,112.44
1252,I1252,lg,$,other,Undefined,92.6
1253,I1253,other,$,other,Used,304.5
1254,I1254,dell,$,other,Used,282.8
1255,I1255,lg,$,other,New,92.9
1256,I1256,dell,$,other,Used,494.2
1257,I1257,acer,$,other,For parts or not working,21.88
1258,I1258,other,$,other,New,140.2
1259,I1259,other,$,other,Undefined,163.5
1260,I1260,lenovo,$,gray,Used,624.0
1261,I1261,other,$,other,Used,473.8
1262,I1262,other,$,other,Used,470.5
1263,I1263,other,$,other,Seller refurbished,358.5
1264,I1264,dell,$,other,Used,281.2
1265,I1265,other,$,other,New,57.88
1266,I1266,other,$,other,Very Good - Refurbished,319.0
1267,I1267,acer,$,other,New,64.9
1268,I1268,lenovo,$,gray,Used,565.0
1269,I1269,other,$,other,Used,1717.0
1270,I1270,other,$,other,Seller refurbished,960.0
1271,I1271,acer,$,other,For parts or not working,21.64
1272,I1272,other,$,other,Seller refurbished,996.5
1273,I1273,dell,$,other,Used,390.0
1274,I1274,other,$,other,Good - Refurbished,389.0
1275,I1275,other,$,black,Used,307.0
1276,I1276,dell,$,other,Used,396.8
1277,I1277,auo,$,other,New,95.56
1278,I1278,lenovo,$,other,Used,188.8
1279,I1279,auo,$,other,New,114.5
1280,I1280,other,$,other,Seller refurbished,242.5
1281,I1281,other,$,other,Undefined,650.5
1282,I1282,other,$,other,New,324.5
1283,I1283,other,$,other,Seller refurbished,1758.0
1284,I1284,other,$,other,Seller refurbished,394.8
1285,I1285,other,$,other,New,161.9
1286,I1286,other,$,other,Seller refurbished,461.8
1287,I1287,other,$,other,Seller refurbished,506.8
1288,I1288,dell,$,other,Used,80.0
1289,I1289,acer,$,silver,Open box,60.0
1290,I1290,samsung,$,black,Used,47.0
1291,I1291,microsoft,$,other,Used,107.56
1292,I1292,lenovo,$,black,Used,100.0
1293,I1293,lenovo,$,black,Used,99.94
1294,I1294,dell,$,other,Used,450.0
1295,I1295,microsoft,$,silver,Used,175.0
1296,I1296,other,$,other,Used,593.0
1297,I1297,dell,$,black,Used,140.0
1298,I1298,microsoft,$,other,For parts or not working,69.6
1299,I1299,dell,$,black,Excellent - Refurbished,335.0
1300,I1300,dell,$,other,Used,79.0
1301,I1301,hp,$,other,For parts or not working,39.97
1302,I1302,hp,$,grey,Used,49.0
1303,I1303,dell,$,other,Used,73.0
1304,I1304,dell,$,silver,Used,149.0
1305,I1305,other,$,black,New,2378.0
1306,I1306,dell,$,other,For parts or not working,22.55
1307,I1307,lenovo,$,black,New,500.0
1308,I1308,asus,$,black,Used,70.0
1309,I1309,lg,$,black,Undefined,990.0
1310,I1310,acer,$,gray,Used,230.0
1311,I1311,acer,$,other,Used,118.1
1312,I1312,lenovo,$,gray,Used,320.0
1313,I1313,dell,$,other,Used,75.0
1314,I1314,other,$,other,Used,100.0
1315,I1315,hp,$,other,Used,75.0
1316,I1316,other,$,other,Good - Refurbished,164.5
1317,I1317,dell,$,gray,Undefined,350.0
1318,I1318,dell,$,other,Used,399.0
1319,I1319,hp,$,gray,Used,100.0
1320,I1320,hp,$,silver,Undefined,200.0
1321,I1321,dell,$,black,Used,115.0
1322,I1322,dell,$,black,Used,399.0
1323,I1323,microsoft,$,silver,Used,93.0
1324,I1324,dell,$,other,For parts or not working,16.3
1325,I1325,hp,$,black,Used,180.0
1326,I1326,dell,$,gray,For parts or not working,70.0
1327,I1327,microsoft,$,other,Very Good - Refurbished,725.0
1328,I1328,dell,$,black,Used,29.89
1329,I1329,acer,$,gray,Undefined,38.0
1330,I1330,hp,$,other,Used,184.1
1331,I1331,hp,$,purple,Used,157.8
1332,I1332,other,$,other,Used,396.0
1333,I1333,lenovo,$,other,New,74.3
1334,I1334,asus,$,other,New,74.44
1335,I1335,lg,$,other,New,109.9
1336,I1336,other,$,other,Seller refurbished,574.5
1337,I1337,auo,$,other,New,89.8
1338,I1338,samsung,$,other,New,135.5
1339,I1339,acer,$,other,For parts or not working,22.22
1340,I1340,other,$,other,New,20.44
1341,I1341,other,$,other,Used,204.5
1342,I1342,lenovo,$,other,Used,376.0
1343,I1343,other,$,other,Undefined,104.7
1344,I1344,auo,$,other,New,93.9
1345,I1345,dell,$,other,Used,433.0
1346,I1346,other,$,other,New,254.2
1347,I1347,samsung,$,other,Undefined,59.2
1348,I1348,other,$,other,Used,184.5
1349,I1349,other,$,gray,New,225.0
1350,I1350,lenovo,$,other,Used,419.5
1351,I1351,dell,$,other,Seller refurbished,334.0
1352,I1352,other,$,other,New,56.56
1353,I1353,other,$,other,Undefined,105.44
1354,I1354,samsung,$,other,New,114.5
1355,I1355,other,$,other,New,101.94
1356,I1356,other,$,other,New,91.9
1357,I1357,dell,$,other,Used,314.5
1358,I1358,other,$,other,Undefined,107.6
1359,I1359,other,$,black,Seller refurbished,2680.0
1360,I1360,samsung,$,other,New,89.8
1361,I1361,dell,$,black,Used,462.8
1362,I1362,other,$,other,New,85.4
1363,I1363,dell,$,other,Used,414.8
1364,I1364,other,$,other,Seller refurbished,1533.0
1365,I1365,other,$,other,Used,770.5
1366,I1366,dell,$,other,Seller refurbished,580.5
1367,I1367,dell,$,black,Used,339.5
1368,I1368,other,$,other,Undefined,82.8
1369,I1369,other,$,black,Seller refurbished,247.4
1370,I1370,other,$,other,Used,548.5
1371,I1371,other,$,black,Seller refurbished,494.8
1372,I1372,other,$,other,Seller refurbished,511.2
1373,I1373,other,$,other,Seller refurbished,227.8
1374,I1374,dell,$,black,Used,511.8
1375,I1375,other,$,other,New,113.6
1376,I1376,other,$,other,Seller refurbished,375.8
1377,I1377,lenovo,$,other,Used,483.0
1378,I1378,other,$,other,New,43.25
1379,I1379,other,$,other,Seller refurbished,778.5
1380,I1380,other,$,other,Undefined,440.2
1381,I1381,other,$,other,Used,429.0
1382,I1382,dell,$,other,Used,444.2
1383,I1383,other,$,other,Used,537.5
1384,I1384,auo,$,other,New,115.7
1385,I1385,lenovo,$,black,Used,572.0
1386,I1386,lenovo,$,black,Used,571.0
1387,I1387,other,$,other,Seller refurbished,777.5
1388,I1388,dell,$,black,Used,377.2
1389,I1389,other,$,other,New,589.0
1390,I1390,other,$,black,New,225.0
1391,I1391,other,$,other,Used,274.5
1392,I1392,other,$,other,Used,442.8
1393,I1393,other,$,other,Used,514.5
1394,I1394,other,$,other,For parts or not working,21.88
1395,I1395,other,$,black,Seller refurbished,536.5
1396,I1396,lenovo,$,gray,Used,829.5
1397,I1397,other,$,other,Seller refurbished,739.5
1398,I1398,other,$,other,Used,158.6
1399,I1399,dell,$,other,Used,370.5
1400,I1400,other,$,other,Seller refurbished,842.5
1401,I1401,other,$,other,New,203.0
1402,I1402,other,$,other,Seller refurbished,968.0
1403,I1403,other,$,other,New,203.1
1404,I1404,other,$,other,Seller refurbished,1093.0
1405,I1405,samsung,$,other,Undefined,114.5
1406,I1406,dell,$,black,Used,545.0
1407,I1407,other,$,other,Used,198.6
1408,I1408,other,$,black,Seller refurbished,339.0
1409,I1409,other,$,other,Used,360.5
1410,I1410,other,$,black,Seller refurbished,593.0
1411,I1411,other,$,other,Seller refurbished,303.8
1412,I1412,lenovo,$,black,Used,613.5
1413,I1413,other,$,black,Used,406.0
1414,I1414,other,$,other,Used,371.8
1415,I1415,other,$,other,Seller refurbished,559.0
1416,I1416,other,$,other,New,766.5
1417,I1417,dell,$,black,Used,313.8
1418,I1418,dell,$,black,Used,451.5
1419,I1419,other,$,other,Seller refurbished,335.8
1420,I1420,other,$,other,Seller refurbished,463.5
1421,I1421,dell,$,other,Used,641.5
1422,I1422,other,$,other,Used,436.0
1423,I1423,other,$,other,Seller refurbished,633.0
1424,I1424,other,$,other,New,117.06
1425,I1425,lenovo,$,other,Used,580.5
1426,I1426,other,$,other,Seller refurbished,645.5
1427,I1427,other,$,other,Seller refurbished,1666.0
1428,I1428,other,$,other,Used,820.5
1429,I1429,other,$,other,Used,845.5
1430,I1430,other,$,other,Used,182.2
1431,I1431,dell,$,other,Seller refurbished,439.0
1432,I1432,other,$,other,Seller refurbished,341.5
1433,I1433,other,$,other,Used,896.0
1434,I1434,other,$,other,Undefined,98.4
1435,I1435,other,$,other,Seller refurbished,1748.0
1436,I1436,other,$,other,New,66.56
1437,I1437,dell,$,black,Used,380.2
1438,I1438,other,$,other,New,3860.0
1439,I1439,other,$,silver,New,289.0
1440,I1440,samsung,$,silver,Used,48.0
1441,I1441,microsoft,$,other,Used,56.94
1442,I1442,dell,$,black,Used,93.0
1443,I1443,microsoft,$,silver,New,699.0
1444,I1444,dell,$,black,Used,235.0
1445,I1445,dell,$,black,Used,188.0
1446,I1446,lenovo,$,black,Used,52.0
1447,I1447,other,$,other,Used,152.2
1448,I1448,hp,$,other,Used,55.0
1449,I1449,lenovo,$,black,Used,420.0
1450,I1450,samsung,$,black,Used,40.47
1451,I1451,dell,$,silver,Used,89.0
1452,I1452,hp,$,blue,Open box,100.0
1453,I1453,hp,$,silver,Used,172.0
1454,I1454,lenovo,$,black,Very Good - Refurbished,268.0
1455,I1455,microsoft,$,silver,Used,259.8
1456,I1456,dell,$,gray,Used,879.0
1457,I1457,other,$,black,New,919.0
1458,I1458,hp,$,silver,Open box,450.0
1459,I1459,lenovo,$,gray,Used,60.0
1460,I1460,dell,$,black,Used,885.0
1461,I1461,dell,$,other,Open box,629.0
1462,I1462,dell,$,black,Used,140.0
1463,I1463,lenovo,$,black,Used,145.0
1464,I1464,dell,$,other,Used,323.0
1465,I1465,lenovo,$,black,Open box,210.0
1466,I1466,hp,$,other,For parts or not working,120.0
1467,I1467,dell,$,black,Excellent - Refurbished,240.0
1468,I1468,dell,$,other,Used,190.8
1469,I1469,lenovo,$,black,Used,230.0
1470,I1470,lenovo,$,beige,Used,215.0
1471,I1471,acer,$,other,Used,79.1
1472,I1472,dell,$,black,New,599.0
1473,I1473,other,$,black,New,320.0
1474,I1474,hp,$,silver,Used,226.5
1475,I1475,dell,$,other,Excellent - Refurbished,599.0
1476,I1476,acer,$,other,Used,105.06
1477,I1477,dell,$,black,For parts or not working,31.95
1478,I1478,dell,$,silver,Used,75.0
1479,I1479,lenovo,$,black,Used,189.0
1480,I1480,dell,$,other,Very Good - Refurbished,180.5
1481,I1481,lenovo,$,other,Good - Refurbished,198.0
1482,I1482,hp,$,other,Undefined,686.0
1483,I1483,lenovo,$,other,Used,164.2
1484,I1484,acer,$,silver,Undefined,249.0
1485,I1485,hp,$,gray,Used,50.0
1486,I1486,hp,$,other,Used,48.0
1487,I1487,acer,$,silver,Used,190.0
1488,I1488,dell,$,other,Used,100.0
1489,I1489,samsung,$,silver,Undefined,150.0
1490,I1490,samsung,$,black,For parts or not working,20.97
1491,I1491,lenovo,$,other,Used,198.0
1492,I1492,dell,$,black,Very Good - Refurbished,1330.0
1493,I1493,dell,$,black,Excellent - Refurbished,1050.0
1494,I1494,lenovo,$,black,Undefined,135.9
1495,I1495,dell,$,black,Used,140.0
1496,I1496,other,$,other,Used,110.0
1497,I1497,lenovo,$,other,Used,144.5
1498,I1498,hp,$,other,Undefined,329.2
1499,I1499,hp,$,silver,Used,153.0
1500,I1500,dell,$,black,Undefined,399.0
1501,I1501,dell,$,black,New,899.0
1502,I1502,microsoft,$,black,Used,510.0
1503,I1503,lenovo,$,black,Excellent - Refurbished,420.0
1504,I1504,hp,$,other,Used,115.6
1505,I1505,dell,$,other,Used,97.7
1506,I1506,dell,$,black,Used,160.0
1507,I1507,dell,$,black,Undefined,400.0
1508,I1508,hp,$,silver,Undefined,399.0
1509,I1509,acer,$,black,New,629.0
1510,I1510,hp,$,silver,Excellent - Refurbished,839.5
1511,I1511,dell,$,black,Used,130.0
1512,I1512,lenovo,$,silver,Undefined,550.0
1513,I1513,dell,$,gray,Used,350.0
1514,I1514,hp,$,other,Used,85.0
1515,I1515,other,$,other,Used,139.5
1516,I1516,microsoft,$,other,Used,120.0
1517,I1517,samsung,$,silver,Used,29.0
1518,I1518,acer,$,black,Used,58.0
1519,I1519,hp,$,silver,Undefined,548.0
1520,I1520,hp,$,silver,Used,525.0
1521,I1521,lenovo,$,grey,New,338.8
1522,I1522,lenovo,$,black,Used,300.0
1523,I1523,hp,$,pink,Used,167.8
1524,I1524,microsoft,$,silver,Used,150.0
1525,I1525,lenovo,$,black,Used,190.0
1526,I1526,dell,$,black,Good - Refurbished,330.0
1527,I1527,other,$,gray,Used,40.0
1528,I1528,other,$,other,Used,77.0
1529,I1529,acer,$,other,Used,37.0
1530,I1530,dell,$,silver,Used,650.0
1531,I1531,hp,$,other,Used,88.94
1532,I1532,lenovo,$,black,Used,35.0
1533,I1533,hp,$,other,Used,65.94
1534,I1534,samsung,$,black,Used,53.0
1535,I1535,dell,$,black,Undefined,10.99
1536,I1536,hp,$,black,Used,37.94
1537,I1537,lenovo,$,black,Used,125.0
1538,I1538,dell,$,silver,Open box,325.0
1539,I1539,lenovo,$,gray,Open box,616.5
1540,I1540,dell,$,other,Good - Refurbished,95.0
1541,I1541,dell,$,black,Excellent - Refurbished,280.0
1542,I1542,hp,$,other,Undefined,184.1
1543,I1543,samsung,$,silver,Undefined,25.9
1544,I1544,dell,$,black,Excellent - Refurbished,240.0
1545,I1545,dell,$,other,Used,97.0
1546,I1546,hp,$,silver,New,780.0
1547,I1547,asus,$,silver,New,699.0
1548,I1548,lenovo,$,black,Undefined,16.0
1549,I1549,dell,$,other,Good - Refurbished,119.0
1550,I1550,dell,$,other,Used,190.0
1551,I1551,other,$,other,Undefined,80.0
1552,I1552,samsung,$,red,Used,350.0
1553,I1553,hp,$,other,Used,89.0
1554,I1554,hp,$,black,Used,45.88
1555,I1555,lenovo,$,other,Used,109.0
1556,I1556,other,$,other,Very Good - Refurbished,216.5
1557,I1557,dell,$,black,Used,170.9
1558,I1558,lenovo,$,blue,Undefined,190.0
1559,I1559,lenovo,$,black,Very Good - Refurbished,339.0
1560,I1560,acer,$,black,New,629.0
1561,I1561,dell,$,black,New,300.0
1562,I1562,asus,$,other,Used,130.0
1563,I1563,dell,$,other,Very Good - Refurbished,131.2
1564,I1564,other,$,black,Undefined,140.0
1565,I1565,dell,$,black,Very Good - Refurbished,307.0
1566,I1566,hp,$,black,Very Good - Refurbished,299.0
1567,I1567,dell,$,silver,New,825.0
1568,I1568,dell,$,black,Used,449.0
1569,I1569,dell,$,other,Used,95.0
1570,I1570,hp,$,silver,Very Good - Refurbished,198.0
1571,I1571,dell,$,other,For parts or not working,49.94
1572,I1572,dell,$,black,Good - Refurbished,135.0
1573,I1573,lenovo,$,black,Used,299.0
1574,I1574,dell,$,black,Used,363.0
1575,I1575,dell,$,black,Used,200.0
1576,I1576,dell,$,other,Used,140.0
1577,I1577,dell,$,black,Good - Refurbished,297.0
1578,I1578,lenovo,$,black,Very Good - Refurbished,282.0
1579,I1579,lenovo,$,black,Good - Refurbished,225.0
1580,I1580,hp,$,other,New,800.0
1581,I1581,dell,$,black,Used,245.0
1582,I1582,lenovo,$,black,Very Good - Refurbished,585.0
1583,I1583,dell,$,other,Very Good - Refurbished,170.0
1584,I1584,hp,$,other,Used,494.2
1585,I1585,dell,$,black,Used,400.0
1586,I1586,hp,$,silver,New,439.0
1587,I1587,dell,$,black,Undefined,479.0
1588,I1588,dell,$,black,Used,33.94
1589,I1589,other,$,black,Used,250.0
1590,I1590,dell,$,silver,Used,388.0
1591,I1591,dell,$,other,New,410.0
1592,I1592,other,$,white,Undefined,499.0
1593,I1593,other,$,gray,New,300.0
1594,I1594,hp,$,multicolor,Used,85.0
1595,I1595,other,$,other,Used,461.2
1596,I1596,hp,$,white,Used,110.94
1597,I1597,dell,$,other,Used,56.0
1598,I1598,hp,$,silver,Used,135.0
1599,I1599,dell,$,other,Used,464.5
1600,I1600,other,$,other,Excellent - Refurbished,195.6
1601,I1601,lenovo,$,black,Used,170.0
1602,I1602,other,$,other,Used,290.0
1603,I1603,hp,$,other,Used,395.0
1604,I1604,hp,$,gray,Used,49.94
1605,I1605,other,$,other,For parts or not working,84.5
1606,I1606,dell,$,black,New,930.0
1607,I1607,dell,$,black,Very Good - Refurbished,171.0
1608,I1608,lenovo,$,black,Used,35.0
1609,I1609,hp,$,black,Certified - Refurbished,949.5
1610,I1610,dell,$,other,Excellent - Refurbished,330.0
1611,I1611,microsoft,$,black,Very Good - Refurbished,900.0
1612,I1612,dell,$,black,Used,329.5
1613,I1613,samsung,$,silver,Undefined,159.0
1614,I1614,other,$,other,New,5.55
1615,I1615,hp,$,silver,New,330.0
1616,I1616,other,$,other,For parts or not working,32.53
1617,I1617,dell,$,black,Used,225.0
1618,I1618,lenovo,$,black,Used,200.0
1619,I1619,lenovo,$,gray,Open box,616.5
1620,I1620,other,$,gray,New,324.0
1621,I1621,other,$,other,Used,162.0
1622,I1622,lenovo,$,black,Used,154.0
1623,I1623,hp,$,silver,Undefined,380.0
1624,I1624,dell,$,multicolor,Used,80.0
1625,I1625,dell,$,silver,Used,800.0
1626,I1626,hp,$,silver,Undefined,170.0
1627,I1627,dell,$,other,Used,245.0
1628,I1628,lenovo,$,other,Used,39.94
1629,I1629,hp,$,black,Used,58.0
1630,I1630,lenovo,$,gray,Undefined,780.0
1631,I1631,lenovo,$,black,Used,400.0
1632,I1632,hp,$,black,Used,35.0
1633,I1633,dell,$,black,Used,300.0
1634,I1634,hp,$,silver,Undefined,139.0
1635,I1635,dell,$,other,Excellent - Refurbished,400.0
1636,I1636,hp,$,other,Very Good - Refurbished,239.5
1637,I1637,other,$,other,Used,169.0
1638,I1638,dell,$,black,Used,189.0
1639,I1639,dell,$,black,Very Good - Refurbished,358.0
1640,I1640,dell,$,black,Very Good - Refurbished,290.0
1641,I1641,dell,$,black,Very Good - Refurbished,326.0
1642,I1642,lenovo,$,other,Excellent - Refurbished,200.0
1643,I1643,lenovo,$,blue,New,289.0
1644,I1644,lenovo,$,black,Excellent - Refurbished,280.0
1645,I1645,hp,$,silver,For parts or not working,180.0
1646,I1646,dell,$,black,Used,49.5
1647,I1647,dell,$,black,Very Good - Refurbished,325.0
1648,I1648,microsoft,$,other,Undefined,388.8
1649,I1649,lenovo,$,blue,Open box,594.5
1650,I1650,dell,$,black,Very Good - Refurbished,325.0
1651,I1651,other,$,gray,New,160.0
1652,I1652,dell,$,black,Used,130.0
1653,I1653,dell,$,black,Used,185.0
1654,I1654,lenovo,$,black,Used,199.0
1655,I1655,dell,$,silver,Certified - Refurbished,729.0
1656,I1656,lenovo,$,black,Undefined,160.0
1657,I1657,microsoft,$,silver,Undefined,230.0
1658,I1658,lenovo,$,other,Good - Refurbished,62.5
1659,I1659,dell,$,black,Very Good - Refurbished,325.0
1660,I1660,lenovo,$,black,Used,48.0
1661,I1661,hp,$,silver,Undefined,550.0
1662,I1662,lenovo,$,other,Very Good - Refurbished,151.1
1663,I1663,lenovo,$,black,For parts or not working,230.0
1664,I1664,other,$,other,Used,151.8
1665,I1665,hp,$,gray,Used,150.0
1666,I1666,dell,$,black,Used,225.0
1667,I1667,other,$,gray,New,202.5
1668,I1668,hp,$,other,Used,62.0
1669,I1669,dell,$,silver,Undefined,700.0
1670,I1670,other,$,other,Used,230.0
1671,I1671,lenovo,$,gray,Undefined,900.0
1672,I1672,acer,$,silver,Undefined,53.0
1673,I1673,other,$,other,Used,177.1
1674,I1674,hp,$,other,For parts or not working,200.0
1675,I1675,dell,$,black,Very Good - Refurbished,430.0
1676,I1676,hp,$,other,Good - Refurbished,75.0
1677,I1677,microsoft,$,other,Used,90.0
1678,I1678,dell,$,other,Used,599.0
1679,I1679,other,$,other,Undefined,525.0
1680,I1680,asus,$,blue,Undefined,495.0
1681,I1681,lenovo,$,black,Used,100.0
1682,I1682,acer,$,black,Undefined,650.0
1683,I1683,hp,$,silver,Very Good - Refurbished,365.0
1684,I1684,dell,$,black,Very Good - Refurbished,455.0
1685,I1685,dell,$,other,Very Good - Refurbished,210.5
1686,I1686,microsoft,$,other,Used,400.0
1687,I1687,other,$,black,New,362.5
1688,I1688,dell,$,other,For parts or not working,36.88
1689,I1689,dell,$,silver,Good - Refurbished,749.0
1690,I1690,dell,$,black,Used,200.0
1691,I1691,asus,$,other,Used,254.0
1692,I1692,samsung,$,multicolor,Undefined,90.0
1693,I1693,other,$,other,New,169.0
1694,I1694,dell,$,gray,Used,40.0
1695,I1695,other,$,other,Used,151.1
1696,I1696,lenovo,$,black,Used,209.0
1697,I1697,dell,$,silver,Used,124.9
1698,I1698,dell,$,other,Good - Refurbished,89.9
1699,I1699,lenovo,$,other,Used,219.0
1700,I1700,other,$,other,Undefined,216.4
1701,I1701,lenovo,$,gray,Undefined,700.0
1702,I1702,samsung,$,silver,Used,28.16
1703,I1703,hp,$,silver,New,699.0
1704,I1704,other,$,other,Used,760.0
1705,I1705,other,$,silver,Used,349.0
1706,I1706,samsung,$,silver,Open box,264.0
1707,I1707,lenovo,$,gray,Used,335.0
1708,I1708,lenovo,$,black,New,379.0
1709,I1709,other,$,other,Used,170.5
1710,I1710,hp,$,silver,Used,135.0
1711,I1711,lenovo,$,gray,Undefined,65.0
1712,I1712,hp,$,silver,New,736.0
1713,I1713,other,$,other,Used,685.0
1714,I1714,other,$,other,For parts or not working,10.49
1715,I1715,other,$,blue,Used,333.2
1716,I1716,other,$,black,Used,250.0
1717,I1717,dell,$,other,Excellent - Refurbished,689.0
1718,I1718,hp,$,silver,Open box,350.0
1719,I1719,dell,$,other,Used,120.9
1720,I1720,lenovo,$,black,Used,149.0
1721,I1721,hp,$,gray,Used,39.0
1722,I1722,lenovo,$,black,Used,98.0
1723,I1723,other,$,gray,New,193.0
1724,I1724,other,$,other,Used,200.0
1725,I1725,hp,$,silver,Used,645.0
1726,I1726,dell,$,black,Used,440.0
1727,I1727,microsoft,$,silver,Open box,563.0
1728,I1728,lenovo,$,blue,Used,150.0
1729,I1729,lenovo,$,other,Very Good - Refurbished,160.0
1730,I1730,lenovo,$,gray,Undefined,259.0
1731,I1731,other,$,silver,New,695.0
1732,I1732,hp,$,other,Used,170.0
1733,I1733,hp,$,silver,Good - Refurbished,265.5
1734,I1734,lenovo,$,black,Used,249.0
1735,I1735,lenovo,$,other,Excellent - Refurbished,380.0
1736,I1736,other,$,green,Used,350.0
1737,I1737,hp,$,other,Used,908.5
1738,I1738,dell,$,black,Undefined,329.0
1739,I1739,dell,$,black,Very Good - Refurbished,200.0
1740,I1740,asus,$,blue,Open box,159.0
1741,I1741,lenovo,$,blue,Undefined,220.0
1742,I1742,dell,$,other,Used,75.0
1743,I1743,dell,$,gray,Undefined,599.0
1744,I1744,microsoft,$,brown,Undefined,529.0
1745,I1745,asus,$,other,For parts or not working,275.0
1746,I1746,dell,$,other,Excellent - Refurbished,679.0
1747,I1747,dell,$,gray,Used,140.0
1748,I1748,hp,$,silver,Very Good - Refurbished,495.0
1749,I1749,dell,$,black,Undefined,110.0
1750,I1750,lenovo,$,black,Undefined,45.0
1751,I1751,hp,$,green,Certified - Refurbished,389.5
1752,I1752,other,$,black,Used,893.0
1753,I1753,microsoft,$,silver,Undefined,680.0
