,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY
0,S0,14.0,gray,2160,1440
1,S1,14.0,black,1920,1080
2,S2,11.6,black,1366,768
3,S3,12.5,other,1366,768
4,S4,11.6,black,1366,768
5,S5,11.6,black,1920,1080
6,S6,11.6,gray,1920,1080
7,S7,14.0,black,1920,1080
8,S8,14.0,silver,1920,1080
9,S9,14.0,black,1920,1080
10,S10,13.3,other,1920,1080
11,S11,11.6,silver,1366,768
12,S12,14.1,gray,1920,1080
13,S13,14.0,gray,2160,1440
14,S14,2.0,black,1920,1080
15,S15,15.6,black,1920,1080
16,S16,11.0,black,1366,768
17,S17,11.6,gray,1366,768
18,S18,14.0,black,1920,1080
19,S19,16.0,other,2560,1600
20,S20,14.0,silver,1920,1080
21,S21,12.5,black,1920,1080
22,S22,8.43,other,1920,1080
23,S23,13.0,silver,3000,2000
24,S24,12.0,gray,2160,1440
25,S25,11.6,black,1366,768
26,S26,15.6,silver,1920,1080
27,S27,8.43,other,1920,1080
28,S28,15.6,black,1920,1080
29,S29,15.6,gray,1920,1080
30,S30,14.0,black,1920,1080
31,S31,11.6,black,1366,768
32,S32,15.6,black,1920,1080
33,S33,14.1,gray,1920,1080
34,S34,16.0,gray,2560,1600
35,S35,14.0,brown,1920,1080
36,S36,15.61,black,1920,1080
37,S37,14.0,black,1366,768
38,S38,13.5,gray,2256,1504
39,S39,14.0,black,1920,1080
40,S40,15.6,black,1920,1080
41,S41,14.0,black,1920,1080
42,S42,17.3,black,1920,1080
43,S43,14.0,multicolor,1366,768
44,S44,15.6,black,1920,1080
45,S45,15.6,other,1920,1080
46,S46,11.6,multicolor,1366,768
47,S47,12.5,other,1920,1080
48,S48,11.6,black,1366,768
49,S49,11.6,gray,1366,768
50,S50,12.5,black,1920,1080
51,S51,14.0,other,1920,1080
52,S52,12.5,black,1366,768
53,S53,13.5,silver,3000,2000
54,S54,15.6,black,1920,1080
55,S55,12.5,other,1920,1080
56,S56,14.0,black,1920,1080
57,S57,13.3,black,1366,768
58,S58,11.6,black,1366,768
59,S59,15.6,grey,1920,1080
60,S60,18.4,other,1920,1080
61,S61,14.0,other,1920,1080
62,S62,15.6,other,1920,1080
63,S63,13.3,silver,1920,1080
64,S64,14.0,silver,1920,1080
65,S65,14.0,black,1920,1080
66,S66,12.5,other,1920,1080
67,S67,12.3,silver,2736,1824
68,S68,14.0,black,1920,1080
69,S69,10.1,gray,1920,1200
70,S70,15.6,silver,1920,1200
71,S71,15.6,blue,1920,1080
72,S72,14.0,gray,1920,1080
73,S73,15.6,other,1920,1080
74,S74,14.1,black,2560,1440
75,S75,12.0,silver,2160,1440
76,S76,14.0,black,1366,768
77,S77,13.0,gray,1366,768
78,S78,8.43,other,1920,1080
79,S79,15.6,other,1920,1080
80,S80,14.0,other,1920,1080
81,S81,15.6,gray,1920,1080
82,S82,14.0,gray,1920,1080
83,S83,11.6,silver,1366,768
84,S84,7.2,multicolor,1920,1080
85,S85,11.6,gray,1366,768
86,S86,11.6,black,1366,768
87,S87,14.0,silver,1920,1080
88,S88,14.0,gray,1366,768
89,S89,8.43,other,1920,1080
90,S90,11.6,gray,1366,768
91,S91,14.1,other,1920,1080
92,S92,11.6,other,1920,1080
93,S93,12.5,other,1920,1080
94,S94,13.3,other,1920,1080
95,S95,8.43,other,1920,1080
96,S96,8.43,other,1920,1080
97,S97,8.43,other,1920,1080
98,S98,14.0,other,1280,720
99,S99,8.43,other,1920,1080
100,S100,8.43,other,1920,1080
101,S101,14.0,black,1366,768
102,S102,14.0,multicolor,1280,800
103,S103,14.0,black,1366,768
104,S104,8.43,other,1920,1080
105,S105,13.3,black,1920,1080
106,S106,14.0,gray,1920,1200
107,S107,8.43,other,1920,1080
108,S108,8.43,other,1920,1080
109,S109,8.43,other,1920,1080
110,S110,8.43,other,1920,1080
111,S111,14.0,other,1280,720
112,S112,8.43,other,1920,1080
113,S113,15.6,other,1920,1080
114,S114,12.5,other,1920,1080
115,S115,14.0,silver,1920,1080
116,S116,14.1,other,1920,1080
117,S117,8.43,other,1920,1080
118,S118,11.6,other,1920,1080
119,S119,13.5,silver,2256,1504
120,S120,15.6,silver,1920,1080
121,S121,8.43,other,1920,1080
122,S122,8.43,other,1920,1080
123,S123,13.3,other,1280,720
124,S124,8.43,other,1920,1080
125,S125,8.43,other,1920,1080
126,S126,15.6,other,1920,1080
127,S127,15.4,black,1280,800
128,S128,8.43,other,1920,1080
129,S129,8.43,other,1920,1080
130,S130,8.43,other,1920,1080
131,S131,15.6,black,1920,1080
132,S132,8.43,black,1920,1080
133,S133,13.3,other,1280,720
134,S134,14.0,silver,1366,768
135,S135,13.0,other,1920,1080
136,S136,14.0,other,1920,1200
137,S137,15.6,other,1920,1080
138,S138,8.43,other,1920,1080
139,S139,8.43,other,1920,1080
140,S140,8.43,other,1920,1080
141,S141,14.0,other,1280,720
142,S142,8.43,black,1920,1080
143,S143,12.5,other,1920,1080
144,S144,8.43,black,1920,1080
145,S145,8.43,other,1920,1080
146,S146,8.43,other,1920,1080
147,S147,8.43,other,1920,1080
148,S148,8.43,other,1920,1080
149,S149,8.43,other,1920,1080
150,S150,8.43,other,1920,1080
151,S151,8.43,other,1920,1080
152,S152,8.43,other,1920,1080
153,S153,8.43,other,1920,1080
154,S154,8.43,other,1920,1080
155,S155,8.43,other,1920,1080
156,S156,8.43,black,1920,1080
157,S157,13.3,other,1280,720
158,S158,14.0,other,1600,900
159,S159,12.5,black,1920,1080
160,S160,8.43,other,1920,1080
161,S161,8.43,other,1920,1080
162,S162,14.0,black,1280,720
163,S163,8.43,other,1920,1080
164,S164,8.43,other,1920,1080
165,S165,8.43,other,1920,1080
166,S166,8.43,other,1920,1080
167,S167,8.43,other,1920,1080
168,S168,12.5,black,1920,1080
169,S169,8.43,other,1920,1080
170,S170,8.43,other,1920,1080
171,S171,8.43,black,1920,1080
172,S172,8.43,other,1920,1080
173,S173,8.43,other,1920,1080
174,S174,8.43,other,1920,1080
175,S175,8.43,black,1920,1080
176,S176,8.43,other,1920,1080
177,S177,8.43,other,1920,1080
178,S178,8.43,other,1920,1080
179,S179,8.43,other,1920,1080
180,S180,8.43,other,1920,1080
181,S181,8.43,other,1920,1080
182,S182,8.43,other,1920,1080
183,S183,8.43,other,1920,1080
184,S184,8.43,other,1920,1080
185,S185,8.43,other,1920,1080
186,S186,8.43,other,1920,1080
187,S187,8.43,other,1920,1080
188,S188,8.43,other,1920,1080
189,S189,8.43,other,1920,1080
190,S190,8.43,other,1920,1080
191,S191,14.0,silver,1920,1080
192,S192,8.43,other,1920,1080
193,S193,13.3,other,1280,720
194,S194,8.43,other,1920,1080
195,S195,8.43,other,1920,1080
196,S196,14.0,other,1280,720
197,S197,14.0,other,1920,1080
198,S198,14.0,black,1366,768
199,S199,14.0,other,1920,1080
200,S200,8.43,black,1920,1080
201,S201,13.3,other,1280,720
202,S202,8.43,other,1920,1080
203,S203,8.43,other,1920,1080
204,S204,8.43,other,1920,1080
205,S205,8.43,other,1920,1080
206,S206,8.43,black,1920,1080
207,S207,8.43,other,1920,1080
208,S208,8.43,other,1920,1080
209,S209,8.43,other,1920,1080
210,S210,8.43,other,1920,1080
211,S211,8.43,black,1920,1080
212,S212,8.43,other,1920,1080
213,S213,8.43,other,1920,1080
214,S214,8.43,other,1920,1080
215,S215,8.43,other,1920,1080
216,S216,8.43,other,1920,1080
217,S217,8.43,other,1920,1080
218,S218,8.43,other,1920,1080
219,S219,8.43,other,1920,1080
220,S220,8.43,other,1920,1080
221,S221,8.43,other,1920,1080
222,S222,8.43,other,1920,1080
223,S223,15.6,other,1280,720
224,S224,8.43,black,1920,1080
225,S225,8.43,other,1920,1080
226,S226,8.43,other,1920,1080
227,S227,8.43,other,1920,1080
228,S228,14.0,black,1920,1080
229,S229,8.43,other,1920,1080
230,S230,13.3,other,1280,720
231,S231,8.43,other,1920,1080
232,S232,8.43,black,1920,1080
233,S233,8.43,other,1920,1080
234,S234,14.0,other,1280,720
235,S235,8.43,other,1920,1080
236,S236,8.43,other,1920,1080
237,S237,8.43,black,1920,1080
238,S238,8.43,other,1920,1080
239,S239,8.43,other,1920,1080
240,S240,8.43,other,1920,1080
241,S241,8.43,other,1920,1080
242,S242,8.43,other,1920,1080
243,S243,8.43,black,1920,1080
244,S244,15.6,other,1280,720
245,S245,8.43,other,1920,1080
246,S246,8.43,other,1920,1080
247,S247,8.43,other,1920,1080
248,S248,14.0,other,1280,720
249,S249,14.0,other,1280,720
250,S250,8.43,other,1920,1080
251,S251,15.6,black,1920,1080
252,S252,8.43,other,1920,1080
253,S253,8.43,other,1920,1080
254,S254,8.43,other,1920,1080
255,S255,14.1,other,1920,1080
256,S256,14.0,black,1920,1080
257,S257,13.3,other,1280,720
258,S258,14.0,other,1280,720
259,S259,8.43,other,1920,1080
260,S260,8.43,other,1920,1080
261,S261,8.43,other,1920,1080
262,S262,8.43,black,1920,1080
263,S263,8.43,other,1920,1080
264,S264,8.43,other,1920,1080
265,S265,14.0,other,1280,720
266,S266,13.3,black,1280,720
267,S267,12.5,black,1920,1080
268,S268,15.6,black,1280,720
269,S269,8.43,other,1920,1080
270,S270,8.43,other,1920,1080
271,S271,8.43,other,1920,1080
272,S272,8.43,other,1920,1080
273,S273,8.43,other,1920,1080
274,S274,14.0,other,1280,720
275,S275,8.43,other,1920,1080
276,S276,8.43,other,1920,1080
277,S277,8.43,other,1920,1080
278,S278,15.6,gray,1366,768
279,S279,8.43,black,1920,1080
280,S280,8.43,other,1920,1080
281,S281,8.43,other,1920,1080
282,S282,12.5,black,1920,1080
283,S283,8.43,other,1920,1080
284,S284,14.0,other,1280,720
285,S285,8.43,other,1920,1080
286,S286,8.43,other,1920,1080
287,S287,14.0,other,1280,720
288,S288,8.43,black,1920,1080
289,S289,8.43,black,1920,1080
290,S290,15.6,silver,1920,1080
291,S291,8.43,other,1920,1080
292,S292,8.43,other,1920,1080
293,S293,8.43,other,1920,1080
294,S294,8.43,other,1920,1080
295,S295,8.43,black,1920,1080
296,S296,8.43,other,1920,1080
297,S297,8.43,other,1920,1080
298,S298,13.0,other,1280,720
299,S299,14.0,black,1280,720
300,S300,8.43,other,1920,1080
301,S301,8.43,other,1920,1080
302,S302,8.43,other,1920,1080
303,S303,8.43,black,1920,1080
304,S304,8.43,other,1920,1080
305,S305,8.43,other,1920,1080
306,S306,8.43,other,1920,1080
307,S307,17.3,other,1920,1080
308,S308,8.43,other,1920,1080
309,S309,8.43,other,1920,1080
310,S310,8.43,other,1920,1080
311,S311,8.43,other,1920,1080
312,S312,8.43,other,1920,1080
313,S313,8.43,black,1920,1080
314,S314,8.43,black,1920,1080
315,S315,14.0,other,1280,720
316,S316,8.43,other,1920,1080
317,S317,14.0,other,1280,720
318,S318,8.43,other,1920,1080
319,S319,13.5,other,1920,1080
320,S320,8.43,other,1920,1080
321,S321,8.43,other,1920,1080
322,S322,8.43,other,1920,1080
323,S323,8.43,other,1920,1080
324,S324,8.43,other,1920,1080
325,S325,14.0,other,1920,1080
326,S326,8.43,other,1920,1080
327,S327,8.43,black,1920,1080
328,S328,15.0,other,1920,1080
329,S329,8.43,black,1920,1080
330,S330,8.43,other,1024,576
331,S331,14.0,other,1280,720
332,S332,8.43,other,1920,1080
333,S333,8.43,other,1920,1080
334,S334,8.43,other,1920,1080
335,S335,14.0,other,1280,720
336,S336,14.0,other,1920,1080
337,S337,8.43,other,1920,1080
338,S338,12.5,other,1920,1080
339,S339,14.0,other,1280,720
340,S340,8.43,other,1920,1080
341,S341,8.43,other,1920,1080
342,S342,14.0,other,1920,1080
343,S343,8.43,black,1920,1080
344,S344,8.43,other,1920,1080
345,S345,14.0,black,1366,768
346,S346,8.43,other,1920,1080
347,S347,8.43,other,1920,1080
348,S348,8.43,other,1920,1080
349,S349,8.43,other,1920,1080
350,S350,8.43,other,1920,1080
351,S351,8.43,other,1920,1080
352,S352,8.43,other,1920,1080
353,S353,8.43,other,1920,1080
354,S354,8.43,black,1920,1080
355,S355,8.43,black,1920,1080
356,S356,8.43,other,1920,1080
357,S357,8.43,other,1920,1080
358,S358,15.6,other,1920,1080
359,S359,13.3,black,1280,720
360,S360,8.43,other,1920,1080
361,S361,8.43,other,1920,1080
362,S362,8.43,other,1920,1080
363,S363,8.43,other,1920,1080
364,S364,14.0,black,1920,1080
365,S365,8.43,black,1920,1080
366,S366,8.43,other,1920,1080
367,S367,8.43,other,1920,1080
368,S368,14.0,black,1280,720
369,S369,14.0,other,1280,720
370,S370,14.0,black,1280,720
371,S371,8.43,other,1920,1080
372,S372,8.43,other,1920,1080
373,S373,8.43,other,1920,1080
374,S374,8.43,other,1920,1080
375,S375,8.43,other,1920,1080
376,S376,8.43,black,1920,1080
377,S377,8.43,other,1920,1080
378,S378,8.43,other,1920,1080
379,S379,8.43,other,1920,1080
380,S380,8.43,other,1920,1080
381,S381,8.43,other,1920,1080
382,S382,14.0,other,1920,1080
383,S383,14.0,black,1280,720
384,S384,8.43,other,1920,1080
385,S385,8.43,other,1920,1080
386,S386,8.43,other,1920,1080
387,S387,15.6,black,1920,1080
388,S388,14.0,black,1280,720
389,S389,8.43,other,1920,1080
390,S390,8.43,other,1920,1080
391,S391,8.43,other,1920,1080
392,S392,8.43,other,1920,1080
393,S393,8.43,other,1920,1080
394,S394,8.43,other,1920,1080
395,S395,8.43,other,1920,1080
396,S396,15.6,gray,1920,1080
397,S397,13.3,other,1280,720
398,S398,8.43,other,1920,1080
399,S399,14.0,other,1366,768
400,S400,8.43,other,1920,1080
401,S401,8.43,other,1920,1080
402,S402,8.43,other,1920,1080
403,S403,14.0,other,1280,720
404,S404,15.6,other,1280,720
405,S405,14.0,other,1280,720
406,S406,8.43,other,1920,1080
407,S407,8.43,other,1920,1080
408,S408,8.43,other,1920,1080
409,S409,8.43,other,1920,1080
410,S410,8.43,other,1920,1080
411,S411,8.43,other,1920,1080
412,S412,8.43,other,1920,1080
413,S413,8.43,other,1920,1080
414,S414,8.43,other,1920,1080
415,S415,8.43,other,1920,1080
416,S416,8.43,other,1920,1080
417,S417,8.43,other,1920,1080
418,S418,8.43,other,1920,1080
419,S419,8.43,other,1920,1080
420,S420,8.43,other,1920,1080
421,S421,8.43,other,1920,1080
422,S422,8.43,other,1920,1080
423,S423,8.43,other,1920,1080
424,S424,13.3,other,1280,720
425,S425,8.43,black,1920,1080
426,S426,14.0,other,1280,720
427,S427,8.43,other,1920,1080
428,S428,8.43,other,1920,1080
429,S429,8.43,other,1920,1080
430,S430,8.43,other,1920,1080
431,S431,13.3,other,1280,720
432,S432,8.43,other,1920,1080
433,S433,8.43,other,1920,1080
434,S434,8.43,other,1920,1080
435,S435,8.43,black,1920,1080
436,S436,14.0,other,1280,720
437,S437,14.0,black,1920,1080
438,S438,8.43,other,1920,1080
439,S439,8.43,other,1920,1080
440,S440,8.43,other,1920,1080
441,S441,8.43,other,1920,1080
442,S442,8.43,other,1920,1080
443,S443,8.43,other,1920,1080
444,S444,8.43,other,1920,1080
445,S445,15.6,other,1280,720
446,S446,8.43,other,1920,1080
447,S447,15.6,other,1280,720
448,S448,13.3,black,1280,720
449,S449,8.43,other,1920,1080
450,S450,8.43,other,1920,1080
451,S451,8.43,other,1920,1080
452,S452,8.43,other,1920,1080
453,S453,8.43,other,1920,1080
454,S454,8.43,other,1920,1080
455,S455,8.43,other,1920,1080
456,S456,8.43,other,1920,1080
457,S457,8.43,other,1920,1080
458,S458,14.0,other,1280,720
459,S459,8.43,other,1920,1080
460,S460,8.43,other,1920,1080
461,S461,8.43,other,1920,1080
462,S462,8.43,black,1920,1080
463,S463,8.43,other,1920,1080
464,S464,8.43,other,1920,1080
465,S465,8.43,other,1920,1080
466,S466,8.43,other,1920,1080
467,S467,8.43,other,1920,1080
468,S468,13.3,gray,1280,720
469,S469,8.43,other,1920,1080
470,S470,8.43,other,1920,1080
471,S471,8.43,other,1920,1080
472,S472,8.43,other,1920,1080
473,S473,8.43,other,1920,1080
474,S474,8.43,other,1920,1080
475,S475,8.43,other,1920,1080
476,S476,8.43,other,1920,1080
477,S477,8.43,other,1920,1080
478,S478,8.43,other,1920,1080
479,S479,8.43,other,1920,1080
480,S480,8.43,other,1920,1080
481,S481,8.43,other,1920,1080
482,S482,8.43,other,1920,1080
483,S483,8.43,other,1920,1080
484,S484,15.6,gray,1920,1080
485,S485,15.6,blue,1920,1080
486,S486,11.6,black,1920,1080
487,S487,14.0,black,1920,1080
488,S488,14.0,black,1920,1080
489,S489,15.6,blue,1920,1080
490,S490,15.6,other,1920,1080
491,S491,14.0,silver,1920,1200
492,S492,14.0,gray,1920,1080
493,S493,14.0,other,1920,1080
494,S494,14.0,other,1920,1080
495,S495,12.3,silver,1920,1080
496,S496,17.0,other,1920,1080
497,S497,14.0,black,1920,1080
498,S498,12.0,other,1920,1080
499,S499,15.6,other,1920,1080
500,S500,14.0,black,1920,1080
501,S501,8.43,other,1920,1080
502,S502,15.0,silver,2256,1504
503,S503,17.3,other,1600,900
504,S504,15.6,black,1920,1080
505,S505,15.0,black,1366,768
506,S506,12.0,silver,1920,1080
507,S507,8.43,other,1920,1080
508,S508,8.1,black,1280,800
509,S509,15.6,black,3840,2160
510,S510,13.5,silver,2256,1504
511,S511,14.0,silver,1920,1080
512,S512,11.6,other,1920,1080
513,S513,13.3,black,1920,1080
514,S514,15.6,black,1920,1080
515,S515,14.0,other,1920,1080
516,S516,10.95,gray,2560,1600
517,S517,14.1,purple,1600,900
518,S518,14.0,other,1920,1080
519,S519,14.0,black,1920,1080
520,S520,12.0,silver,2160,1440
521,S521,7.0,other,1920,1080
522,S522,12.3,silver,1920,1080
523,S523,15.6,black,1920,1080
524,S524,13.3,other,1366,768
525,S525,16.0,other,1920,1080
526,S526,14.0,black,1920,1080
527,S527,12.5,black,1920,1080
528,S528,14.0,silver,1920,1080
529,S529,14.0,black,1920,1080
530,S530,8.43,other,1920,1080
531,S531,8.43,other,1920,1080
532,S532,8.43,other,1920,1080
533,S533,8.43,black,1920,1080
534,S534,8.43,other,1920,1080
535,S535,14.0,other,1280,720
536,S536,8.43,other,1920,1080
537,S537,15.6,black,1920,1080
538,S538,8.43,other,1920,1080
539,S539,8.43,other,1920,1080
540,S540,14.0,other,1920,1080
541,S541,8.43,other,1920,1080
542,S542,8.43,other,1920,1080
543,S543,8.43,other,1920,1080
544,S544,8.43,other,1920,1080
545,S545,8.43,other,1920,1080
546,S546,8.43,other,1920,1080
547,S547,8.43,black,1920,1080
548,S548,8.43,black,1920,1080
549,S549,10.8,other,1920,1080
550,S550,8.43,other,1920,1080
551,S551,14.0,black,1920,1080
552,S552,8.43,other,1920,1080
553,S553,12.5,black,1920,1080
554,S554,12.5,other,1920,1080
555,S555,8.43,other,1920,1080
556,S556,14.0,other,1280,720
557,S557,8.43,other,1920,1080
558,S558,8.43,other,1920,1080
559,S559,8.43,other,1920,1080
560,S560,8.43,other,1920,1080
561,S561,8.43,other,1920,1080
562,S562,8.43,other,1920,1080
563,S563,8.43,other,1920,1080
564,S564,8.43,other,1920,1080
565,S565,8.43,other,1920,1080
566,S566,8.43,other,1920,1080
567,S567,8.43,other,1920,1080
568,S568,8.43,other,1920,1080
569,S569,14.0,black,2560,1440
570,S570,8.43,other,1920,1080
571,S571,8.43,other,1920,1080
572,S572,14.0,black,1280,720
573,S573,8.43,other,1920,1080
574,S574,8.43,other,1920,1080
575,S575,17.3,other,1600,900
576,S576,8.43,other,1920,1080
577,S577,8.43,other,1920,1080
578,S578,8.43,other,1920,1080
579,S579,14.0,other,1280,720
580,S580,8.43,other,1920,1080
581,S581,8.43,other,1920,1080
582,S582,8.43,other,1920,1080
583,S583,11.6,other,1920,1080
584,S584,14.1,other,1920,1080
585,S585,8.43,other,1920,1080
586,S586,8.43,other,1920,1080
587,S587,14.0,other,1280,720
588,S588,8.43,other,1920,1080
589,S589,12.5,other,1920,1080
590,S590,13.3,other,1280,720
591,S591,8.43,other,1920,1080
592,S592,14.0,black,1280,720
593,S593,8.43,other,1920,1080
594,S594,8.43,other,1920,1080
595,S595,8.43,other,1920,1080
596,S596,8.43,other,1920,1080
597,S597,8.43,other,1920,1080
598,S598,8.43,other,1920,1080
599,S599,8.43,other,1920,1080
600,S600,8.43,other,1920,1080
601,S601,8.43,other,1920,1080
602,S602,10.8,other,1920,1080
603,S603,14.0,black,1920,1080
604,S604,8.43,other,1920,1080
605,S605,8.43,black,1920,1080
606,S606,8.43,other,1920,1080
607,S607,8.43,other,1920,1080
608,S608,8.43,other,1920,1080
609,S609,8.43,other,1920,1080
610,S610,14.0,other,1920,1080
611,S611,14.0,other,1280,720
612,S612,8.43,other,1920,1080
613,S613,8.43,other,1920,1080
614,S614,8.43,other,1920,1080
615,S615,14.0,other,1920,1080
616,S616,8.43,other,1920,1080
617,S617,8.43,other,1920,1080
618,S618,8.43,other,1920,1080
619,S619,13.3,gray,1280,720
620,S620,11.6,other,1920,1080
621,S621,14.0,silver,1920,1080
622,S622,14.0,other,1280,720
623,S623,8.43,other,1920,1080
624,S624,8.43,other,1920,1080
625,S625,8.43,other,1920,1080
626,S626,11.6,black,1280,720
627,S627,8.43,other,1920,1080
628,S628,8.43,other,1920,1080
629,S629,8.43,other,1920,1080
630,S630,8.43,other,1920,1080
631,S631,8.43,other,1920,1080
632,S632,14.0,other,1280,720
633,S633,8.43,other,1920,1080
634,S634,8.43,other,1920,1080
635,S635,8.43,other,1920,1080
636,S636,8.43,other,1920,1080
637,S637,8.43,other,1920,1080
638,S638,8.43,other,1920,1080
639,S639,8.43,other,1920,1080
640,S640,8.43,other,1920,1080
641,S641,11.6,other,1920,1080
642,S642,8.43,other,1920,1080
643,S643,8.43,black,1920,1080
644,S644,15.6,other,1280,720
645,S645,8.43,other,1920,1080
646,S646,8.43,other,1920,1080
647,S647,8.43,other,1366,768
648,S648,8.43,other,1920,1080
649,S649,15.0,other,1920,1080
650,S650,8.43,other,1920,1080
651,S651,8.43,black,1920,1080
652,S652,8.43,other,1920,1080
653,S653,13.3,other,1280,720
654,S654,15.6,other,1280,720
655,S655,14.0,other,1920,1080
656,S656,8.43,other,1920,1080
657,S657,8.43,other,1920,1080
658,S658,8.43,other,1920,1080
659,S659,8.43,other,1920,1080
660,S660,8.43,other,1920,1080
661,S661,8.43,other,1920,1080
662,S662,8.43,other,1920,1080
663,S663,8.43,black,1920,1080
664,S664,12.5,black,1280,720
665,S665,13.3,other,1280,720
666,S666,8.43,other,1920,1080
667,S667,8.43,other,1920,1080
668,S668,8.43,black,1920,1080
669,S669,8.43,other,1920,1080
670,S670,8.43,other,1920,1080
671,S671,8.43,other,1920,1080
672,S672,14.0,black,1280,720
673,S673,14.0,other,1280,720
674,S674,8.43,other,1920,1080
675,S675,14.0,other,1280,720
676,S676,8.43,other,1920,1080
677,S677,15.6,other,1280,720
678,S678,8.43,other,1920,1080
679,S679,8.43,other,1920,1080
680,S680,8.43,other,1920,1080
681,S681,8.43,other,1920,1080
682,S682,8.43,black,1920,1080
683,S683,8.43,other,1920,1080
684,S684,8.43,other,1920,1080
685,S685,8.43,other,1920,1080
686,S686,8.43,other,1920,1080
687,S687,8.43,black,1920,1080
688,S688,8.43,other,1920,1080
689,S689,8.43,other,1920,1080
690,S690,8.43,other,1920,1080
691,S691,14.0,other,1920,1080
692,S692,15.6,other,1920,1080
693,S693,8.43,other,1920,1080
694,S694,8.43,other,1920,1080
695,S695,14.0,other,1920,1080
696,S696,8.43,other,1920,1080
697,S697,8.43,other,1920,1080
698,S698,8.43,other,1920,1080
699,S699,13.3,other,1280,720
700,S700,8.43,other,1920,1080
701,S701,14.0,black,1280,720
702,S702,8.43,other,1920,1080
703,S703,14.0,black,1920,1080
704,S704,8.43,other,1920,1080
705,S705,13.3,other,1280,720
706,S706,14.0,other,1280,720
707,S707,8.43,other,1920,1080
708,S708,8.43,other,1920,1080
709,S709,8.43,other,1920,1080
710,S710,14.0,black,1280,720
711,S711,13.0,black,1280,720
712,S712,15.6,other,1920,1080
713,S713,8.43,other,1920,1080
714,S714,14.0,other,1280,720
715,S715,8.43,other,1920,1080
716,S716,8.43,other,1920,1080
717,S717,8.43,black,1920,1080
718,S718,14.0,other,1280,720
719,S719,8.43,other,1920,1080
720,S720,8.43,other,1920,1080
721,S721,8.43,other,1920,1080
722,S722,13.3,black,1280,720
723,S723,8.43,black,1920,1080
724,S724,14.0,other,1280,720
725,S725,14.0,other,1280,720
726,S726,8.43,other,1920,1080
727,S727,8.43,other,1920,1080
728,S728,8.43,other,1920,1080
729,S729,8.43,other,1920,1080
730,S730,8.43,other,1920,1080
731,S731,8.43,other,1920,1080
732,S732,10.8,other,1920,1080
733,S733,8.43,black,1920,1080
734,S734,8.43,other,1920,1080
735,S735,15.4,other,1920,1080
736,S736,8.43,other,1920,1080
737,S737,8.43,other,1920,1080
738,S738,8.43,other,1920,1080
739,S739,14.0,black,1280,720
740,S740,8.43,other,1920,1080
741,S741,8.43,other,1920,1080
742,S742,8.43,other,1920,1080
743,S743,14.0,other,1920,1080
744,S744,8.43,other,1920,1080
745,S745,8.43,other,1366,768
746,S746,14.0,black,1280,720
747,S747,8.43,other,1920,1080
748,S748,14.0,other,1280,720
749,S749,8.43,other,1920,1080
750,S750,14.0,other,1280,720
751,S751,8.43,other,1920,1080
752,S752,14.0,other,1920,1080
753,S753,8.43,other,1920,1080
754,S754,8.43,other,1920,1080
755,S755,15.6,other,1280,720
756,S756,8.43,other,1920,1080
757,S757,14.0,black,1920,1080
758,S758,8.43,other,1920,1080
759,S759,8.43,other,1920,1080
760,S760,14.0,other,1280,720
761,S761,8.43,other,1920,1080
762,S762,8.43,other,1920,1080
763,S763,8.43,other,1920,1080
764,S764,8.43,other,1920,1080
765,S765,8.43,other,1920,1080
766,S766,12.5,black,1280,720
767,S767,8.43,other,1920,1080
768,S768,8.43,other,1920,1080
769,S769,13.3,other,1280,720
770,S770,8.43,other,1920,1080
771,S771,14.0,other,1920,1080
772,S772,8.43,other,1920,1080
773,S773,8.43,other,1920,1080
774,S774,8.43,other,1920,1080
775,S775,15.6,other,1280,720
776,S776,8.43,other,1920,1080
777,S777,8.43,other,1920,1080
778,S778,8.43,other,1920,1080
779,S779,14.0,other,1280,720
780,S780,8.43,black,1920,1080
781,S781,14.0,black,1280,720
782,S782,8.43,other,1920,1080
783,S783,14.0,other,1920,1080
784,S784,15.6,silver,1920,1080
785,S785,11.6,black,1920,1080
786,S786,14.0,other,1920,1080
787,S787,18.0,other,1920,1080
788,S788,13.3,silver,1920,1080
789,S789,18.0,black,1920,1080
790,S790,13.3,blue,1920,1080
791,S791,15.6,black,3840,2160
792,S792,8.43,silver,1920,1080
793,S793,15.6,black,1920,1080
794,S794,14.0,black,1920,1280
795,S795,15.6,black,1920,1080
796,S796,15.6,black,1920,1080
797,S797,14.0,multicolor,1366,768
798,S798,14.0,black,1280,800
799,S799,14.0,other,1920,1080
800,S800,15.6,black,1920,1080
801,S801,14.0,other,1920,1080
802,S802,13.5,multicolor,1920,1080
803,S803,11.6,grey,1920,1080
804,S804,15.6,black,1920,1080
805,S805,11.6,silver,1920,1080
806,S806,17.3,silver,1920,1080
807,S807,11.6,gray,1366,768
808,S808,14.0,other,1920,1080
809,S809,17.0,gray,2560,1600
810,S810,14.1,black,1920,1080
811,S811,8.43,other,1920,1080
812,S812,13.3,black,1368,788
813,S813,8.43,other,1920,1080
814,S814,13.3,blue,1920,1080
815,S815,11.6,black,1366,768
816,S816,15.6,other,1920,1080
817,S817,16.1,black,1920,1080
818,S818,7.0,silver,1920,1080
819,S819,14.0,pink,1920,1080
820,S820,11.6,gray,1366,768
821,S821,8.43,other,1920,1080
822,S822,8.43,other,1920,1080
