,MEMORY_ID,HARD_DRIVE,HARD_DRIVE_CAPACITY_UNIT,SSD_CAPACITY,SSD_CAPACITY_UNIT
2396,M2396,256,unknown,256,gb
2397,M2397,256,unknown,240,unknown
2398,M2398,512,gb,512,gb
2399,M2399,16,gb,16,gb
2400,M2400,500,gb,128,gb
2401,M2401,256,unknown,512,gb
2402,M2402,512,gb,512,gb
2403,M2403,16,gb,16,gb
2404,M2404,256,unknown,1,tb
2405,M2405,512,gb,512,gb
2406,M2406,32,gb,32,gb
2407,M2407,256,unknown,480,gb
2408,M2408,256,unknown,240,gb
2409,M2409,256,unknown,240,gb
2410,M2410,256,gb,240,unknown
2411,M2411,80,gb,240,unknown
2412,M2412,256,unknown,240,unknown
2413,M2413,128,gb,128,gb
2414,M2414,256,unknown,512,gb
2415,M2415,256,unknown,240,gb
2416,M2416,128,gb,128,gb
2417,M2417,256,unknown,240,gb
2418,M2418,256,unknown,240,unknown
2419,M2419,1,tb,240,unknown
2420,M2420,16,gb,240,unknown
2421,M2421,1,tb,240,unknown
2422,M2422,16,gb,16,gb
2423,M2423,256,unknown,256,gb
2424,M2424,256,unknown,120,gb
2425,M2425,256,unknown,240,unknown
2426,M2426,512,gb,512,gb
2427,M2427,256,unknown,512,gb
2428,M2428,512,gb,512,gb
2429,M2429,4,gb,32,gb
2430,M2430,256,gb,256,gb
2431,M2431,256,unknown,32,gb
2432,M2432,256,unknown,240,unknown
2433,M2433,256,unknown,240,unknown
2434,M2434,32,gb,240,unknown
2435,M2435,8,gb,240,unknown
2436,M2436,500,gb,180,gb
2437,M2437,512,gb,512,gb
2438,M2438,256,gb,256,gb
2439,M2439,256,unknown,240,unknown
2440,M2440,256,unknown,240,gb
2441,M2441,256,unknown,240,unknown
2442,M2442,256,unknown,240,unknown
2443,M2443,256,unknown,256,gb
2444,M2444,16,gb,16,gb
2445,M2445,256,unknown,240,unknown
2446,M2446,256,unknown,240,unknown
2447,M2447,256,unknown,120,gb
2448,M2448,256,unknown,240,unknown
2449,M2449,256,unknown,240,gb
2450,M2450,256,unknown,256,gb
2451,M2451,256,unknown,240,unknown
2452,M2452,256,unknown,1,tb
2453,M2453,16,gb,16,gb
2454,M2454,256,unknown,256,gb
2455,M2455,256,unknown,256,gb
2456,M2456,32,gb,240,unknown
2457,M2457,16,gb,476,gb
2458,M2458,256,unknown,240,gb
2459,M2459,256,unknown,240,unknown
2460,M2460,256,unknown,16,gb
2461,M2461,256,unknown,240,unknown
2462,M2462,500,gb,240,unknown
2463,M2463,256,unknown,120,gb
2464,M2464,512,gb,512,gb
2465,M2465,256,unknown,256,gb
2466,M2466,500,gb,240,unknown
2467,M2467,8,gb,240,unknown
2468,M2468,256,unknown,256,gb
2469,M2469,256,unknown,256,gb
2470,M2470,1,tb,1,tb
2471,M2471,256,unknown,480,gb
2472,M2472,256,unknown,120,gb
2473,M2473,256,unknown,240,unknown
2474,M2474,256,unknown,1,tb
2475,M2475,160,gb,240,unknown
2476,M2476,256,unknown,512,gb
2477,M2477,128,gb,128,gb
2478,M2478,750,gb,240,unknown
2479,M2479,512,gb,256,gb
2480,M2480,256,gb,256,gb
2481,M2481,512,gb,512,gb
2482,M2482,512,gb,512,gb
2483,M2483,512,gb,512,gb
2484,M2484,16,gb,16,gb
2485,M2485,500,gb,240,unknown
2486,M2486,256,gb,256,gb
2487,M2487,256,unknown,240,gb
2488,M2488,256,unknown,240,gb
2489,M2489,256,unknown,120,gb
2490,M2490,32,gb,32,gb
2491,M2491,12,gb,512,gb
2492,M2492,256,gb,256,gb
2493,M2493,256,unknown,128,gb
2494,M2494,256,unknown,960,gb
2495,M2495,256,unknown,240,unknown
2496,M2496,256,unknown,120,gb
2497,M2497,256,unknown,120,gb
2498,M2498,256,unknown,960,gb
2499,M2499,256,unknown,128,gb
2500,M2500,256,unknown,480,gb
2501,M2501,256,unknown,240,unknown
2502,M2502,256,unknown,120,gb
2503,M2503,256,unknown,512,gb
2504,M2504,128,gb,128,gb
2505,M2505,1,tb,240,unknown
2506,M2506,1,tb,128,gb
2507,M2507,256,unknown,256,gb
2508,M2508,256,gb,256,gb
2509,M2509,256,unknown,240,unknown
2510,M2510,500,gb,240,unknown
2511,M2511,256,unknown,256,gb
2512,M2512,256,unknown,240,unknown
2513,M2513,256,unknown,240,unknown
2514,M2514,256,gb,256,gb
2515,M2515,4,gb,16,gb
2516,M2516,32,gb,32,gb
2517,M2517,256,unknown,1,tb
2518,M2518,32,gb,32,gb
2519,M2519,256,unknown,960,gb
2520,M2520,256,unknown,120,gb
2521,M2521,256,unknown,256,gb
2522,M2522,256,unknown,256,gb
2523,M2523,256,unknown,240,unknown
2524,M2524,256,gb,256,gb
2525,M2525,256,unknown,240,unknown
2526,M2526,128,gb,128,gb
2527,M2527,256,unknown,240,unknown
2528,M2528,256,unknown,120,gb
2529,M2529,256,unknown,120,gb
2530,M2530,256,gb,256,gb
2531,M2531,256,unknown,240,gb
2532,M2532,256,unknown,1,tb
2533,M2533,256,unknown,240,unknown
2534,M2534,256,unknown,240,unknown
2535,M2535,256,unknown,960,gb
2536,M2536,256,unknown,240,unknown
2537,M2537,80,gb,240,unknown
2538,M2538,256,unknown,240,unknown
2539,M2539,512,gb,512,gb
2540,M2540,256,unknown,240,unknown
2541,M2541,256,unknown,500,gb
2542,M2542,512,gb,512,gb
2543,M2543,256,unknown,240,unknown
2544,M2544,256,unknown,240,unknown
2545,M2545,256,unknown,120,gb
2546,M2546,240,gb,240,gb
2547,M2547,16,gb,16,gb
2548,M2548,256,gb,256,gb
2549,M2549,2,tb,2,tb
2550,M2550,256,unknown,240,gb
2551,M2551,256,unknown,240,unknown
2552,M2552,256,unknown,1,tb
2553,M2553,256,unknown,240,unknown
2554,M2554,256,unknown,1,tb
2555,M2555,256,unknown,240,unknown
2556,M2556,16,gb,256,gb
2557,M2557,256,unknown,120,gb
2558,M2558,256,gb,256,gb
2559,M2559,1,tb,1,tb
2560,M2560,256,gb,256,gb
2561,M2561,1,tb,240,unknown
2562,M2562,256,gb,4,gb
2563,M2563,256,unknown,16,gb
2564,M2564,500,gb,500,gb
2565,M2565,256,unknown,120,gb
2566,M2566,256,unknown,120,gb
2567,M2567,16,gb,16,gb
2568,M2568,256,unknown,256,gb
2569,M2569,256,gb,256,gb
2570,M2570,256,unknown,512,gb
2571,M2571,512,gb,512,gb
2572,M2572,512,gb,512,gb
2573,M2573,256,gb,256,gb
2574,M2574,256,unknown,1,tb
2575,M2575,256,unknown,240,unknown
2576,M2576,256,unknown,1,tb
2577,M2577,512,gb,512,gb
2578,M2578,256,gb,256,gb
2579,M2579,512,gb,512,gb
2580,M2580,256,unknown,960,gb
2581,M2581,256,unknown,240,unknown
2582,M2582,256,unknown,240,unknown
2583,M2583,512,gb,512,gb
2584,M2584,256,unknown,240,unknown
2585,M2585,512,gb,512,gb
2586,M2586,160,gb,250,gb
2587,M2587,256,unknown,256,gb
2588,M2588,256,unknown,512,gb
2589,M2589,256,unknown,240,unknown
2590,M2590,256,unknown,128,gb
2591,M2591,256,unknown,512,gb
2592,M2592,256,unknown,240,unknown
2593,M2593,256,gb,256,gb
2594,M2594,256,unknown,480,gb
2595,M2595,256,unknown,240,gb
2596,M2596,256,unknown,120,gb
2597,M2597,320,gb,240,unknown
2598,M2598,256,unknown,240,gb
2599,M2599,256,unknown,256,gb
2600,M2600,256,unknown,1,tb
2601,M2601,128,gb,128,gb
2602,M2602,4,gb,64,gb
2603,M2603,256,unknown,960,gb
2604,M2604,160,gb,240,unknown
2605,M2605,128,gb,128,gb
2606,M2606,256,unknown,240,unknown
2607,M2607,256,unknown,480,gb
2608,M2608,500,gb,180,gb
2609,M2609,256,unknown,240,gb
2610,M2610,256,unknown,240,unknown
2611,M2611,256,unknown,480,gb
2612,M2612,256,unknown,32,gb
2613,M2613,256,gb,256,gb
2614,M2614,256,gb,256,gb
2615,M2615,256,unknown,128,gb
2616,M2616,256,unknown,240,unknown
2617,M2617,256,unknown,1,tb
2618,M2618,256,unknown,960,gb
2619,M2619,256,unknown,240,unknown
2620,M2620,256,unknown,512,gb
2621,M2621,256,unknown,128,gb
2622,M2622,1,tb,256,gb
2623,M2623,256,unknown,240,unknown
2624,M2624,512,gb,512,gb
2625,M2625,256,unknown,120,gb
2626,M2626,256,unknown,240,unknown
2627,M2627,512,gb,512,gb
2628,M2628,128,gb,128,gb
2629,M2629,256,gb,256,gb
2630,M2630,500,gb,500,gb
2631,M2631,256,unknown,240,unknown
2632,M2632,256,unknown,120,gb
2633,M2633,256,unknown,240,gb
2634,M2634,256,unknown,240,gb
2635,M2635,256,unknown,240,unknown
2636,M2636,500,gb,240,unknown
2637,M2637,500,gb,240,unknown
2638,M2638,640,gb,240,unknown
2639,M2639,500,gb,240,unknown
2640,M2640,256,gb,256,gb
2641,M2641,256,unknown,128,gb
2642,M2642,1,tb,1,tb
2643,M2643,256,unknown,240,unknown
2644,M2644,256,gb,256,gb
2645,M2645,256,gb,256,gb
2646,M2646,256,unknown,32,gb
2647,M2647,256,unknown,512,gb
2648,M2648,256,unknown,32,gb
2649,M2649,8,gb,240,unknown
2650,M2650,1,tb,128,gb
2651,M2651,64,gb,64,gb
2652,M2652,256,unknown,240,gb
2653,M2653,256,unknown,240,unknown
2654,M2654,256,unknown,240,unknown
2655,M2655,256,unknown,240,unknown
2656,M2656,256,unknown,240,unknown
2657,M2657,256,unknown,240,unknown
2658,M2658,256,unknown,240,unknown
2659,M2659,256,unknown,960,gb
2660,M2660,16,gb,16,gb
2661,M2661,8,gb,128,gb
2662,M2662,256,unknown,240,unknown
2663,M2663,256,unknown,128,gb
2664,M2664,256,unknown,240,unknown
2665,M2665,256,unknown,120,gb
2666,M2666,256,unknown,240,unknown
2667,M2667,256,unknown,256,gb
2668,M2668,256,unknown,120,gb
2669,M2669,256,unknown,240,gb
2670,M2670,512,gb,512,gb
2671,M2671,256,unknown,240,gb
2672,M2672,256,unknown,512,gb
2673,M2673,256,unknown,512,gb
2674,M2674,256,unknown,480,gb
2675,M2675,256,unknown,240,unknown
2676,M2676,2,tb,2,tb
2677,M2677,128,gb,240,unknown
2678,M2678,256,unknown,1,tb
2679,M2679,256,unknown,256,gb
2680,M2680,256,gb,256,gb
2681,M2681,256,unknown,360,gb
2682,M2682,256,unknown,256,gb
2683,M2683,256,unknown,240,unknown
2684,M2684,256,unknown,240,unknown
2685,M2685,256,unknown,32,gb
2686,M2686,256,unknown,512,gb
2687,M2687,256,unknown,240,unknown
2688,M2688,256,unknown,240,gb
2689,M2689,256,unknown,240,unknown
2690,M2690,128,gb,128,gb
2691,M2691,256,unknown,240,unknown
2692,M2692,256,unknown,240,unknown
2693,M2693,256,unknown,240,unknown
2694,M2694,256,unknown,240,unknown
2695,M2695,256,unknown,1,tb
2696,M2696,256,unknown,240,unknown
2697,M2697,256,unknown,240,unknown
2698,M2698,256,unknown,256,gb
2699,M2699,256,gb,256,gb
2700,M2700,256,unknown,240,gb
2701,M2701,256,unknown,120,gb
2702,M2702,256,unknown,240,unknown
2703,M2703,256,unknown,240,unknown
2704,M2704,256,unknown,480,gb
2705,M2705,256,unknown,64,gb
2706,M2706,256,gb,256,gb
2707,M2707,512,gb,512,gb
2708,M2708,500,gb,240,unknown
2709,M2709,256,unknown,256,gb
2710,M2710,256,unknown,240,unknown
2711,M2711,256,unknown,512,gb
2712,M2712,256,gb,256,gb
2713,M2713,256,unknown,512,gb
2714,M2714,128,gb,128,gb
2715,M2715,256,unknown,120,gb
2716,M2716,256,unknown,240,unknown
2717,M2717,32,gb,32,gb
2718,M2718,256,gb,256,gb
2719,M2719,500,gb,240,unknown
2720,M2720,512,gb,512,gb
2721,M2721,256,unknown,240,unknown
2722,M2722,256,unknown,256,gb
2723,M2723,256,unknown,240,unknown
2724,M2724,256,unknown,240,unknown
2725,M2725,256,unknown,240,gb
2726,M2726,256,unknown,16,gb
2727,M2727,256,unknown,240,unknown
2728,M2728,256,unknown,240,unknown
2729,M2729,256,unknown,1,tb
2730,M2730,256,unknown,240,unknown
2731,M2731,64,gb,64,gb
2732,M2732,256,unknown,240,unknown
2733,M2733,1,tb,1,tb
2734,M2734,256,unknown,960,gb
2735,M2735,1,tb,240,unknown
2736,M2736,256,unknown,240,unknown
2737,M2737,256,unknown,240,unknown
2738,M2738,256,gb,256,gb
2739,M2739,256,unknown,512,gb
2740,M2740,256,unknown,240,unknown
2741,M2741,256,unknown,240,unknown
2742,M2742,320,gb,256,gb
2743,M2743,240,gb,240,gb
2744,M2744,256,unknown,256,gb
2745,M2745,1,tb,1,tb
2746,M2746,256,unknown,240,unknown
2747,M2747,1,tb,1,tb
2748,M2748,256,unknown,240,unknown
2749,M2749,256,unknown,256,gb
2750,M2750,256,unknown,240,unknown
2751,M2751,256,unknown,1,tb
2752,M2752,128,gb,128,gb
2753,M2753,1,tb,1,tb
2754,M2754,256,unknown,240,unknown
2755,M2755,256,unknown,512,gb
2756,M2756,256,unknown,120,gb
2757,M2757,256,unknown,240,unknown
2758,M2758,256,gb,256,gb
2759,M2759,256,unknown,1,tb
2760,M2760,256,unknown,32,gb
2761,M2761,256,unknown,512,gb
2762,M2762,256,unknown,240,unknown
2763,M2763,256,unknown,32,gb
2764,M2764,256,unknown,120,gb
2765,M2765,320,gb,240,unknown
2766,M2766,256,gb,256,gb
2767,M2767,256,unknown,128,gb
2768,M2768,512,gb,512,gb
2769,M2769,1,tb,1,tb
2770,M2770,256,gb,256,gb
2771,M2771,256,unknown,512,gb
2772,M2772,250,gb,240,unknown
2773,M2773,16,gb,16,gb
2774,M2774,256,unknown,256,gb
2775,M2775,250,gb,256,gb
2776,M2776,256,unknown,256,gb
2777,M2777,4,gb,240,unknown
2778,M2778,512,gb,512,gb
2779,M2779,256,unknown,512,gb
2780,M2780,256,gb,256,gb
2781,M2781,256,unknown,240,unknown
2782,M2782,500,gb,500,gb
2783,M2783,256,gb,1,tb
2784,M2784,256,unknown,128,gb
2785,M2785,256,unknown,240,unknown
2786,M2786,500,gb,240,unknown
2787,M2787,256,unknown,256,gb
2788,M2788,256,unknown,1,tb
2789,M2789,256,unknown,512,gb
2790,M2790,64,gb,240,unknown
2791,M2791,500,gb,240,unknown
2792,M2792,256,unknown,240,unknown
2793,M2793,16,gb,16,gb
2794,M2794,16,gb,16,gb
2795,M2795,1,tb,1,tb
2796,M2796,1,tb,1,tb
2797,M2797,512,gb,256,gb
2798,M2798,256,unknown,256,gb
2799,M2799,256,gb,256,gb
2800,M2800,128,gb,128,gb
2801,M2801,256,gb,256,gb
2802,M2802,500,gb,240,unknown
2803,M2803,256,unknown,240,gb
2804,M2804,256,unknown,240,unknown
2805,M2805,256,unknown,480,gb
2806,M2806,256,unknown,240,gb
2807,M2807,1,tb,1,tb
2808,M2808,256,unknown,240,unknown
2809,M2809,512,gb,512,gb
2810,M2810,128,gb,128,gb
2811,M2811,256,unknown,240,unknown
2812,M2812,400,gb,128,gb
2813,M2813,128,gb,128,gb
2814,M2814,512,gb,512,gb
2815,M2815,256,unknown,960,gb
2816,M2816,256,unknown,960,gb
2817,M2817,256,unknown,480,gb
2818,M2818,1,tb,240,unknown
2819,M2819,1,tb,240,unknown
2820,M2820,256,gb,256,gb
2821,M2821,256,gb,240,unknown
2822,M2822,256,unknown,240,unknown
2823,M2823,1,tb,1,tb
2824,M2824,256,unknown,256,gb
2825,M2825,512,gb,512,gb
2826,M2826,256,unknown,240,unknown
2827,M2827,256,unknown,240,unknown
2828,M2828,256,unknown,512,gb
2829,M2829,256,unknown,240,unknown
2830,M2830,256,unknown,960,gb
2831,M2831,32,gb,240,unknown
2832,M2832,256,unknown,32,gb
2833,M2833,256,unknown,240,unknown
2834,M2834,256,unknown,16,gb
2835,M2835,256,unknown,256,gb
2836,M2836,32,gb,32,gb
2837,M2837,256,unknown,256,gb
2838,M2838,256,unknown,240,gb
2839,M2839,256,unknown,240,unknown
2840,M2840,64,gb,64,gb
2841,M2841,256,unknown,240,unknown
2842,M2842,256,unknown,240,unknown
2843,M2843,256,unknown,240,unknown
2844,M2844,256,unknown,240,unknown
2845,M2845,256,unknown,240,unknown
2846,M2846,512,gb,512,gb
2847,M2847,256,unknown,240,unknown
2848,M2848,256,unknown,120,gb
2849,M2849,0,gb,256,gb
2850,M2850,256,unknown,256,gb
2851,M2851,250,gb,120,gb
2852,M2852,256,unknown,240,unknown
2853,M2853,1,tb,1,tb
2854,M2854,256,unknown,256,gb
2855,M2855,256,unknown,240,unknown
2856,M2856,320,gb,240,unknown
2857,M2857,256,unknown,240,unknown
2858,M2858,256,unknown,128,gb
2859,M2859,256,unknown,240,gb
2860,M2860,256,unknown,120,gb
2861,M2861,256,unknown,240,unknown
2862,M2862,256,unknown,480,gb
2863,M2863,256,unknown,240,unknown
2864,M2864,256,gb,256,gb
2865,M2865,256,unknown,240,unknown
2866,M2866,256,unknown,240,unknown
2867,M2867,1,tb,1,tb
2868,M2868,500,gb,240,unknown
2869,M2869,256,unknown,240,unknown
2870,M2870,256,gb,256,gb
2871,M2871,512,gb,512,gb
2872,M2872,500,gb,240,unknown
2873,M2873,256,unknown,512,gb
2874,M2874,4,tb,2,tb
2875,M2875,256,unknown,240,unknown
2876,M2876,256,unknown,256,gb
2877,M2877,256,unknown,240,unknown
2878,M2878,256,unknown,256,gb
2879,M2879,256,unknown,240,unknown
2880,M2880,256,unknown,64,gb
2881,M2881,256,unknown,240,unknown
2882,M2882,256,unknown,240,unknown
2883,M2883,256,unknown,240,unknown
2884,M2884,256,gb,240,unknown
2885,M2885,256,unknown,240,unknown
2886,M2886,256,unknown,240,unknown
2887,M2887,256,unknown,120,gb
2888,M2888,256,unknown,120,gb
2889,M2889,256,unknown,120,gb
2890,M2890,256,unknown,240,unknown
2891,M2891,256,unknown,240,unknown
2892,M2892,256,unknown,256,gb
2893,M2893,256,unknown,240,gb
2894,M2894,256,unknown,960,gb
2895,M2895,256,unknown,240,unknown
2896,M2896,512,gb,512,gb
2897,M2897,500,gb,240,unknown
2898,M2898,1,tb,1,tb
2899,M2899,256,unknown,160,gb
2900,M2900,1,tb,240,unknown
2901,M2901,128,gb,240,unknown
2902,M2902,256,unknown,240,unknown
2903,M2903,64,gb,64,gb
2904,M2904,256,unknown,512,gb
2905,M2905,256,unknown,240,unknown
2906,M2906,256,unknown,128,gb
2907,M2907,256,unknown,240,unknown
2908,M2908,8,gb,240,unknown
2909,M2909,256,unknown,240,unknown
2910,M2910,256,unknown,240,unknown
2911,M2911,256,gb,256,gb
2912,M2912,256,gb,256,gb
2913,M2913,256,unknown,120,gb
2914,M2914,256,unknown,240,gb
2915,M2915,2,gb,1,tb
2916,M2916,64,gb,64,gb
2917,M2917,1,tb,128,gb
2918,M2918,256,unknown,240,gb
2919,M2919,128,gb,128,gb
2920,M2920,256,unknown,240,unknown
2921,M2921,256,unknown,240,unknown
2922,M2922,256,unknown,240,unknown
2923,M2923,256,unknown,240,unknown
2924,M2924,256,gb,256,gb
2925,M2925,256,unknown,512,gb
2926,M2926,256,unknown,240,gb
2927,M2927,16,gb,16,gb
2928,M2928,160,gb,240,unknown
2929,M2929,256,unknown,240,unknown
2930,M2930,512,gb,512,gb
2931,M2931,256,unknown,240,unknown
2932,M2932,256,unknown,2,tb
2933,M2933,256,unknown,240,unknown
2934,M2934,256,unknown,480,gb
2935,M2935,256,unknown,240,unknown
2936,M2936,256,unknown,120,gb
2937,M2937,256,unknown,128,gb
2938,M2938,256,unknown,240,gb
2939,M2939,256,unknown,240,unknown
2940,M2940,256,unknown,256,gb
2941,M2941,64,gb,64,gb
2942,M2942,256,unknown,240,unknown
2943,M2943,512,gb,512,gb
2944,M2944,256,unknown,240,gb
2945,M2945,256,unknown,960,gb
2946,M2946,256,unknown,480,gb
2947,M2947,2,tb,2,tb
2948,M2948,256,unknown,240,unknown
2949,M2949,256,unknown,256,gb
2950,M2950,256,unknown,240,unknown
2951,M2951,256,unknown,240,gb
2952,M2952,256,unknown,240,unknown
2953,M2953,256,unknown,240,unknown
2954,M2954,256,unknown,240,unknown
2955,M2955,256,unknown,120,gb
2956,M2956,256,unknown,240,unknown
2957,M2957,256,unknown,480,gb
2958,M2958,256,unknown,240,unknown
2959,M2959,256,unknown,240,unknown
2960,M2960,256,unknown,256,gb
2961,M2961,256,unknown,240,unknown
2962,M2962,256,unknown,240,unknown
2963,M2963,256,unknown,240,unknown
2964,M2964,256,unknown,240,unknown
2965,M2965,256,unknown,480,gb
2966,M2966,256,unknown,120,gb
2967,M2967,256,unknown,240,unknown
2968,M2968,256,unknown,256,gb
2969,M2969,256,unknown,240,unknown
2970,M2970,256,unknown,240,unknown
2971,M2971,256,unknown,240,unknown
2972,M2972,256,unknown,240,unknown
2973,M2973,256,unknown,240,unknown
2974,M2974,256,unknown,240,unknown
2975,M2975,256,unknown,240,unknown
2976,M2976,256,unknown,240,unknown
2977,M2977,256,unknown,240,unknown
2978,M2978,256,unknown,240,unknown
2979,M2979,256,unknown,240,unknown
2980,M2980,256,unknown,240,unknown
2981,M2981,256,unknown,120,gb
2982,M2982,256,unknown,240,gb
2983,M2983,256,unknown,120,gb
2984,M2984,256,unknown,240,unknown
2985,M2985,256,unknown,240,unknown
2986,M2986,256,unknown,240,unknown
2987,M2987,256,unknown,240,unknown
2988,M2988,256,unknown,240,unknown
2989,M2989,256,unknown,16,gb
2990,M2990,256,unknown,240,unknown
2991,M2991,256,unknown,2,tb
2992,M2992,256,unknown,120,gb
2993,M2993,256,unknown,120,gb
2994,M2994,256,unknown,4,tb
2995,M2995,256,unknown,1,tb
2996,M2996,256,unknown,256,gb
2997,M2997,256,unknown,240,unknown
2998,M2998,8,gb,240,unknown
2999,M2999,256,unknown,240,unknown
3000,M3000,256,unknown,240,unknown
3001,M3001,256,unknown,240,unknown
3002,M3002,256,unknown,120,gb
3003,M3003,256,unknown,240,unknown
3004,M3004,64,gb,64,gb
3005,M3005,128,gb,128,gb
3006,M3006,256,unknown,240,unknown
3007,M3007,256,unknown,240,unknown
3008,M3008,256,unknown,240,unknown
3009,M3009,256,unknown,240,unknown
3010,M3010,256,unknown,240,unknown
3011,M3011,256,unknown,240,unknown
3012,M3012,256,unknown,240,unknown
3013,M3013,256,unknown,240,unknown
3014,M3014,256,unknown,240,unknown
3015,M3015,256,unknown,240,unknown
3016,M3016,256,unknown,240,unknown
3017,M3017,8,gb,240,unknown
3018,M3018,256,gb,256,gb
3019,M3019,256,unknown,240,unknown
3020,M3020,256,unknown,480,gb
3021,M3021,256,unknown,240,unknown
3022,M3022,256,unknown,240,unknown
3023,M3023,256,unknown,240,unknown
3024,M3024,256,unknown,120,gb
3025,M3025,256,unknown,240,unknown
3026,M3026,256,unknown,240,unknown
3027,M3027,256,unknown,480,gb
3028,M3028,256,unknown,240,unknown
3029,M3029,256,unknown,240,unknown
3030,M3030,256,unknown,240,unknown
3031,M3031,256,unknown,240,unknown
3032,M3032,256,unknown,240,unknown
3033,M3033,256,unknown,240,unknown
3034,M3034,256,unknown,240,unknown
3035,M3035,256,unknown,240,unknown
3036,M3036,256,unknown,240,unknown
3037,M3037,256,unknown,240,unknown
3038,M3038,256,unknown,240,unknown
3039,M3039,32,gb,32,gb
3040,M3040,256,unknown,480,gb
3041,M3041,256,unknown,120,gb
3042,M3042,256,unknown,240,unknown
3043,M3043,256,unknown,240,unknown
3044,M3044,256,unknown,240,unknown
3045,M3045,80,gb,240,unknown
3046,M3046,256,unknown,240,unknown
3047,M3047,256,unknown,240,gb
3048,M3048,256,unknown,240,unknown
3049,M3049,256,unknown,240,unknown
3050,M3050,256,unknown,960,gb
3051,M3051,256,unknown,240,unknown
3052,M3052,256,unknown,240,unknown
3053,M3053,256,unknown,240,unknown
3054,M3054,256,unknown,480,gb
3055,M3055,250,gb,120,gb
3056,M3056,256,unknown,240,unknown
3057,M3057,256,unknown,240,unknown
3058,M3058,256,unknown,120,gb
3059,M3059,256,unknown,240,unknown
3060,M3060,256,unknown,256,gb
3061,M3061,256,unknown,512,gb
3062,M3062,256,unknown,240,unknown
3063,M3063,256,gb,256,gb
3064,M3064,256,unknown,240,gb
3065,M3065,256,unknown,240,unknown
3066,M3066,256,unknown,120,gb
3067,M3067,256,unknown,240,gb
3068,M3068,256,unknown,240,unknown
3069,M3069,256,unknown,240,unknown
3070,M3070,256,unknown,240,unknown
3071,M3071,256,unknown,240,unknown
3072,M3072,256,unknown,240,unknown
3073,M3073,256,unknown,240,unknown
3074,M3074,256,unknown,240,unknown
3075,M3075,256,unknown,240,unknown
3076,M3076,256,unknown,240,unknown
3077,M3077,256,unknown,240,unknown
3078,M3078,256,unknown,240,unknown
3079,M3079,256,unknown,240,unknown
3080,M3080,256,unknown,120,gb
3081,M3081,256,unknown,240,gb
3082,M3082,256,unknown,240,gb
3083,M3083,256,unknown,240,unknown
3084,M3084,256,unknown,480,gb
3085,M3085,256,unknown,512,gb
3086,M3086,256,unknown,240,unknown
3087,M3087,16,gb,16,gb
3088,M3088,64,gb,64,gb
3089,M3089,256,unknown,2,tb
3090,M3090,512,gb,512,gb
3091,M3091,80,gb,240,unknown
3092,M3092,256,gb,256,gb
3093,M3093,256,unknown,240,unknown
3094,M3094,256,unknown,240,gb
3095,M3095,256,unknown,240,gb
3096,M3096,64,gb,64,gb
3097,M3097,256,unknown,240,unknown
3098,M3098,256,unknown,32,gb
3099,M3099,128,gb,128,gb
3100,M3100,256,unknown,120,gb
3101,M3101,16,gb,240,unknown
3102,M3102,512,gb,64,gb
3103,M3103,16,gb,16,gb
3104,M3104,256,unknown,512,gb
3105,M3105,256,unknown,480,gb
3106,M3106,256,unknown,240,gb
3107,M3107,256,unknown,240,gb
3108,M3108,256,unknown,240,gb
3109,M3109,256,unknown,256,gb
3110,M3110,256,unknown,240,unknown
3111,M3111,256,unknown,960,gb
3112,M3112,256,unknown,240,gb
3113,M3113,256,unknown,240,gb
3114,M3114,256,unknown,240,gb
3115,M3115,256,unknown,240,unknown
3116,M3116,256,unknown,240,unknown
3117,M3117,256,unknown,240,unknown
3118,M3118,256,unknown,240,unknown
3119,M3119,256,unknown,240,unknown
3120,M3120,256,unknown,240,unknown
3121,M3121,256,unknown,240,unknown
3122,M3122,256,unknown,240,unknown
3123,M3123,256,unknown,240,unknown
3124,M3124,256,unknown,240,unknown
3125,M3125,256,unknown,240,unknown
3126,M3126,256,unknown,240,gb
3127,M3127,256,unknown,240,unknown
3128,M3128,256,unknown,240,unknown
3129,M3129,256,unknown,240,unknown
3130,M3130,256,unknown,240,unknown
3131,M3131,256,unknown,240,unknown
3132,M3132,256,unknown,240,unknown
3133,M3133,32,gb,32,gb
3134,M3134,256,unknown,128,gb
3135,M3135,16,gb,16,gb
3136,M3136,32,gb,32,gb
3137,M3137,128,gb,128,gb
3138,M3138,128,gb,128,gb
3139,M3139,256,unknown,256,gb
3140,M3140,1,tb,1,tb
3141,M3141,500,gb,240,unknown
3142,M3142,256,gb,256,gb
3143,M3143,128,gb,128,gb
3144,M3144,256,unknown,240,unknown
3145,M3145,512,gb,512,gb
3146,M3146,256,gb,256,gb
3147,M3147,1,tb,1,tb
3148,M3148,256,unknown,512,gb
3149,M3149,256,unknown,512,gb
3150,M3150,512,gb,512,gb
3151,M3151,8,gb,240,unknown
3152,M3152,4,gb,32,gb
3153,M3153,256,gb,256,gb
3154,M3154,250,gb,256,gb
3155,M3155,256,unknown,256,gb
3156,M3156,4,gb,240,unknown
3157,M3157,256,unknown,120,gb
3158,M3158,256,unknown,120,gb
3159,M3159,256,unknown,960,gb
3160,M3160,256,unknown,240,unknown
3161,M3161,256,unknown,240,unknown
3162,M3162,256,unknown,120,gb
3163,M3163,256,unknown,240,unknown
3164,M3164,256,unknown,240,unknown
3165,M3165,256,unknown,240,unknown
