,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY,DISPLAY,WEBCAM(BUILT-IN)
3021,S3021,8.43,other,1920.0,1080.0,NO,NO
3022,S3022,8.43,other,1920.0,1080.0,NO,NO
3023,S3023,8.43,other,1920.0,1080.0,NO,NO
3024,S3024,14.0,other,1280.0,720.0,NO,NO
3025,S3025,8.43,other,1920.0,1080.0,NO,NO
3026,S3026,8.43,other,1920.0,1080.0,NO,NO
3027,S3027,14.0,other,1280.0,720.0,NO,NO
3028,S3028,11.6,other,1920.0,1080.0,NO,NO
3029,S3029,8.43,other,1920.0,1080.0,NO,NO
3030,S3030,8.43,other,1920.0,1080.0,NO,NO
3031,S3031,8.43,other,1920.0,1080.0,NO,NO
3032,S3032,8.43,other,1920.0,1080.0,NO,NO
3033,S3033,15.6,black,1920.0,1080.0,NO,NO
3034,S3034,8.43,other,1920.0,1080.0,NO,YES
3035,S3035,8.43,other,1920.0,1080.0,NO,NO
3036,S3036,8.43,other,1920.0,1080.0,NO,NO
3037,S3037,8.43,other,1920.0,1080.0,NO,NO
3038,S3038,8.43,other,1920.0,1080.0,NO,NO
3039,S3039,14.0,silver,1366.0,768.0,NO,NO
3040,S3040,15.6,other,1280.0,720.0,NO,NO
3041,S3041,14.0,other,1280.0,720.0,NO,YES
3042,S3042,8.43,other,1920.0,1080.0,NO,NO
3043,S3043,8.43,other,1920.0,1080.0,NO,NO
3044,S3044,15.6,other,1366.0,768.0,NO,NO
3045,S3045,14.1,other,1920.0,1080.0,NO,NO
3046,S3046,8.43,other,1920.0,1080.0,NO,NO
3047,S3047,14.0,other,1280.0,720.0,NO,NO
3048,S3048,8.43,other,1920.0,1080.0,NO,NO
3049,S3049,8.43,other,1920.0,1080.0,NO,NO
3050,S3050,14.0,other,1920.0,1080.0,NO,NO
3051,S3051,8.43,other,1920.0,1080.0,NO,YES
3052,S3052,8.43,other,1920.0,1080.0,NO,NO
3053,S3053,8.43,other,1920.0,1080.0,NO,NO
3054,S3054,15.6,other,1280.0,720.0,NO,NO
3055,S3055,8.43,other,1920.0,1080.0,NO,YES
3056,S3056,8.43,other,1920.0,1080.0,NO,NO
3057,S3057,8.43,other,1920.0,1080.0,NO,NO
3058,S3058,14.0,other,1920.0,1080.0,NO,NO
3059,S3059,8.43,other,1920.0,1080.0,NO,YES
3060,S3060,13.5,other,2256.0,1504.0,NO,NO
3061,S3061,14.0,black,1366.0,768.0,NO,YES
3062,S3062,8.43,other,1920.0,1080.0,NO,NO
3063,S3063,14.0,other,1920.0,1080.0,NO,NO
3064,S3064,14.0,other,1920.0,1080.0,NO,YES
3065,S3065,8.43,other,1920.0,1080.0,NO,YES
3066,S3066,12.5,other,1280.0,720.0,NO,NO
3067,S3067,14.0,other,1920.0,1080.0,NO,YES
3068,S3068,8.43,black,1920.0,1080.0,NO,NO
3069,S3069,8.43,other,1920.0,1080.0,NO,NO
3070,S3070,8.43,other,1920.0,1080.0,NO,NO
3071,S3071,8.43,other,1920.0,1080.0,NO,NO
3072,S3072,8.43,other,1920.0,1080.0,NO,NO
3073,S3073,8.43,other,1920.0,1080.0,NO,NO
3074,S3074,8.43,other,1920.0,1080.0,NO,NO
3075,S3075,8.43,other,1920.0,1080.0,NO,NO
3076,S3076,8.43,other,1920.0,1080.0,NO,NO
3077,S3077,8.43,other,1920.0,1080.0,NO,NO
3078,S3078,8.43,other,1920.0,1080.0,NO,NO
3079,S3079,8.43,other,1920.0,1080.0,NO,NO
3080,S3080,13.5,other,2256.0,1504.0,NO,NO
3081,S3081,12.5,other,1920.0,1080.0,NO,YES
3082,S3082,14.0,other,1920.0,1080.0,NO,YES
3083,S3083,8.43,other,1920.0,1080.0,NO,NO
3084,S3084,13.3,other,1280.0,720.0,NO,NO
3085,S3085,8.43,black,1920.0,1080.0,NO,YES
3086,S3086,8.43,other,1920.0,1080.0,NO,YES
3087,S3087,11.6,black,1366.0,768.0,NO,NO
3088,S3088,14.0,silver,1366.0,768.0,NO,YES
3089,S3089,14.0,other,1280.0,720.0,NO,YES
3090,S3090,14.0,silver,1920.0,1080.0,NO,NO
3091,S3091,14.1,other,1920.0,1080.0,NO,YES
3092,S3092,10.1,silver,1920.0,1200.0,NO,NO
3093,S3093,8.43,other,1920.0,1080.0,NO,YES
3094,S3094,14.0,other,1280.0,720.0,NO,NO
3095,S3095,12.5,other,1920.0,1080.0,NO,NO
3096,S3096,14.0,pink,1920.0,1080.0,NO,YES
3097,S3097,8.43,other,1920.0,1080.0,NO,NO
3098,S3098,14.0,silver,1920.0,1080.0,NO,NO
3099,S3099,12.5,black,1366.0,768.0,NO,YES
3100,S3100,14.0,other,1280.0,720.0,NO,NO
3101,S3101,14.0,other,1920.0,1080.0,NO,YES
3102,S3102,14.0,black,1920.0,1080.0,NO,NO
3103,S3103,11.6,gray,1366.0,768.0,NO,NO
3104,S3104,16.0,multicolor,1920.0,1200.0,YES,YES
3105,S3105,10.8,other,1920.0,1080.0,NO,NO
3106,S3106,14.0,other,1280.0,720.0,NO,YES
3107,S3107,14.0,other,1280.0,720.0,NO,NO
3108,S3108,12.5,other,1280.0,720.0,NO,NO
3109,S3109,13.5,other,2256.0,1504.0,NO,YES
3110,S3110,8.43,other,1920.0,1080.0,NO,YES
3111,S3111,14.0,other,1920.0,1080.0,NO,NO
3112,S3112,14.0,other,1920.0,1080.0,NO,YES
3113,S3113,14.0,other,1280.0,720.0,NO,YES
3114,S3114,14.0,other,1280.0,720.0,NO,NO
3115,S3115,8.43,other,1920.0,1080.0,NO,NO
3116,S3116,8.43,other,1920.0,1080.0,NO,NO
3117,S3117,8.43,other,1920.0,1080.0,NO,NO
3118,S3118,8.43,black,1920.0,1080.0,NO,NO
3119,S3119,8.43,other,1920.0,1080.0,NO,NO
3120,S3120,8.43,other,1920.0,1080.0,NO,NO
3121,S3121,8.43,other,1920.0,1080.0,NO,NO
3122,S3122,8.43,other,1920.0,1080.0,NO,NO
3123,S3123,8.43,other,1920.0,1080.0,NO,NO
3124,S3124,8.43,other,1920.0,1080.0,NO,NO
3125,S3125,8.43,other,1920.0,1080.0,NO,NO
3126,S3126,12.5,other,1920.0,1080.0,NO,NO
3127,S3127,8.43,other,1920.0,1080.0,NO,YES
3128,S3128,8.43,other,1920.0,1080.0,NO,NO
3129,S3129,8.43,other,1920.0,1080.0,NO,NO
3130,S3130,8.43,other,1920.0,1080.0,NO,NO
3131,S3131,8.43,other,1920.0,1080.0,NO,NO
3132,S3132,8.43,other,1920.0,1080.0,NO,NO
3133,S3133,11.6,multicolor,1366.0,768.0,NO,NO
3134,S3134,8.43,other,1920.0,1080.0,YES,YES
3135,S3135,11.6,gray,1366.0,768.0,NO,NO
3136,S3136,13.3,other,1920.0,1080.0,YES,YES
3137,S3137,8.1,black,1280.0,800.0,NO,NO
3138,S3138,11.6,black,1366.0,768.0,NO,YES
3139,S3139,12.3,other,1920.0,1080.0,NO,NO
3140,S3140,14.0,silver,1920.0,1080.0,NO,NO
3141,S3141,14.0,black,1920.0,1080.0,NO,NO
3142,S3142,15.6,black,1920.0,1080.0,NO,YES
3143,S3143,14.1,other,1920.0,1080.0,NO,NO
3144,S3144,13.5,other,1920.0,1080.0,NO,NO
3145,S3145,13.3,black,1920.0,1200.0,NO,NO
3146,S3146,13.3,other,3000.0,2000.0,NO,YES
3147,S3147,16.0,green,3072.0,1920.0,NO,NO
3148,S3148,14.0,black,1366.0,768.0,YES,YES
3149,S3149,13.3,other,1920.0,1080.0,NO,YES
3150,S3150,14.0,other,1920.0,1080.0,NO,NO
3151,S3151,15.6,black,1920.0,1080.0,NO,YES
3152,S3152,11.6,black,1366.0,768.0,NO,YES
3153,S3153,14.0,other,1920.0,1080.0,NO,YES
3154,S3154,15.6,black,1366.0,768.0,NO,YES
3155,S3155,12.3,platinum,2736.0,1824.0,NO,YES
3156,S3156,11.6,gray,1366.0,768.0,NO,YES
3157,S3157,14.0,other,1280.0,720.0,NO,YES
3158,S3158,14.0,other,1280.0,720.0,NO,NO
3159,S3159,14.0,other,1280.0,720.0,NO,NO
3160,S3160,8.43,other,1920.0,1080.0,NO,NO
3161,S3161,14.1,other,1920.0,1080.0,NO,NO
3162,S3162,14.0,other,1280.0,720.0,NO,NO
3163,S3163,8.43,other,1920.0,1080.0,NO,NO
3164,S3164,8.43,other,1920.0,1080.0,NO,NO
3165,S3165,8.43,other,1920.0,1080.0,NO,NO
3166,S3166,15.6,gray,1920.0,1080.0,NO,NO
3167,S3167,15.6,black,1920.0,1080.0,NO,NO
3168,S3168,8.43,other,1920.0,1080.0,NO,YES
3169,S3169,8.43,gray,1920.0,1080.0,NO,NO
3170,S3170,8.43,other,1920.0,1080.0,NO,NO
3171,S3171,8.43,other,1920.0,1080.0,NO,NO
3172,S3172,14.0,other,1280.0,720.0,NO,NO
3173,S3173,8.43,other,1920.0,1080.0,NO,NO
3174,S3174,8.43,other,1920.0,1080.0,NO,NO
3175,S3175,8.43,other,1920.0,1080.0,NO,NO
3176,S3176,8.43,black,1920.0,1080.0,NO,NO
3177,S3177,8.43,other,1920.0,1080.0,NO,NO
3178,S3178,14.0,other,1920.0,1080.0,NO,NO
3179,S3179,11.6,other,1920.0,1080.0,NO,NO
3180,S3180,8.43,other,1920.0,1080.0,NO,NO
3181,S3181,14.0,black,1280.0,720.0,NO,NO
3182,S3182,8.43,other,1920.0,1080.0,NO,YES
3183,S3183,8.43,black,1920.0,1080.0,NO,NO
3184,S3184,8.43,other,1920.0,1080.0,NO,NO
3185,S3185,8.43,other,1920.0,1080.0,NO,NO
3186,S3186,14.0,blue,1920.0,1080.0,NO,NO
3187,S3187,14.0,other,1920.0,1080.0,NO,NO
3188,S3188,8.43,black,1920.0,1080.0,NO,NO
3189,S3189,12.1,black,2736.0,1824.0,NO,NO
3190,S3190,11.6,black,1366.0,768.0,NO,YES
3191,S3191,13.3,other,1920.0,1080.0,NO,NO
3192,S3192,15.6,gray,1920.0,1080.0,NO,NO
3193,S3193,15.6,other,1920.0,1080.0,NO,NO
3194,S3194,14.0,black,1920.0,1080.0,NO,NO
3195,S3195,12.5,other,1920.0,1080.0,NO,NO
3196,S3196,12.5,other,1920.0,1080.0,NO,NO
3197,S3197,13.5,silver,1920.0,1080.0,NO,YES
3198,S3198,13.3,silver,3840.0,2160.0,NO,NO
3199,S3199,8.43,other,1920.0,1080.0,NO,YES
3200,S3200,15.6,other,1920.0,1080.0,NO,NO
3201,S3201,14.1,multicolor,1280.0,800.0,NO,NO
3202,S3202,11.6,other,1920.0,1080.0,YES,NO
3203,S3203,14.0,black,1920.0,1080.0,NO,NO
3204,S3204,15.6,black,1920.0,1080.0,NO,YES
3205,S3205,14.0,blue,1366.0,768.0,NO,NO
3206,S3206,13.3,silver,1366.0,768.0,NO,YES
3207,S3207,10.1,other,1920.0,1080.0,NO,NO
3208,S3208,14.0,other,1920.0,1080.0,NO,NO
3209,S3209,13.0,gray,1920.0,1080.0,NO,NO
3210,S3210,15.6,other,1920.0,1080.0,NO,NO
3211,S3211,15.6,silver,1920.0,1080.0,NO,NO
3212,S3212,14.0,black,1920.0,1080.0,NO,YES
3213,S3213,8.43,other,1920.0,1080.0,NO,NO
3214,S3214,14.0,black,1920.0,1080.0,NO,NO
3215,S3215,14.0,other,1366.0,768.0,NO,YES
3216,S3216,10.1,gray,1920.0,1200.0,NO,NO
3217,S3217,13.4,white,3456.0,2160.0,NO,YES
3218,S3218,14.0,other,1280.0,720.0,NO,YES
3219,S3219,8.43,other,1920.0,1080.0,NO,NO
3220,S3220,14.0,other,1280.0,720.0,NO,NO
3221,S3221,8.43,other,1920.0,1080.0,NO,NO
3222,S3222,14.0,silver,1920.0,1080.0,NO,NO
3223,S3223,11.6,black,1920.0,1080.0,NO,YES
3224,S3224,14.0,black,1366.0,768.0,NO,NO
3225,S3225,15.6,black,1920.0,1080.0,NO,NO
3226,S3226,12.3,silver,2736.0,1824.0,NO,YES
3227,S3227,8.43,other,1920.0,1080.0,NO,YES
3228,S3228,8.43,black,1920.0,1080.0,NO,NO
3229,S3229,14.0,other,1280.0,720.0,NO,NO
3230,S3230,12.3,silver,2736.0,1824.0,NO,YES
3231,S3231,8.43,other,1920.0,1080.0,NO,NO
3232,S3232,15.6,multicolor,1920.0,1080.0,NO,NO
3233,S3233,15.6,other,1920.0,1080.0,NO,YES
3234,S3234,13.3,other,1280.0,720.0,NO,YES
3235,S3235,8.43,other,1920.0,1080.0,NO,YES
3236,S3236,15.6,other,1920.0,1080.0,NO,NO
3237,S3237,14.0,silver,1920.0,1080.0,NO,NO
3238,S3238,14.0,black,1920.0,1080.0,NO,YES
3239,S3239,12.0,black,1366.0,912.0,YES,YES
3240,S3240,14.0,other,1280.0,720.0,NO,YES
3241,S3241,14.0,gray,1920.0,1080.0,NO,NO
3242,S3242,15.6,black,1920.0,1080.0,NO,YES
3243,S3243,11.5,white,1366.0,768.0,NO,YES
3244,S3244,8.43,other,1920.0,1080.0,NO,YES
3245,S3245,8.43,other,1920.0,1080.0,NO,NO
3246,S3246,14.0,other,1920.0,1080.0,NO,NO
3247,S3247,13.0,black,1920.0,1280.0,NO,NO
3248,S3248,14.0,black,1366.0,768.0,YES,YES
3249,S3249,15.6,silver,1366.0,768.0,NO,YES
3250,S3250,15.6,other,1920.0,1080.0,NO,YES
3251,S3251,14.0,silver,1366.0,768.0,NO,YES
3252,S3252,14.0,other,1920.0,1080.0,NO,NO
3253,S3253,8.43,other,1920.0,1080.0,NO,NO
3254,S3254,8.43,other,1920.0,1080.0,NO,NO
3255,S3255,8.43,other,1920.0,1080.0,NO,NO
3256,S3256,14.0,black,1280.0,720.0,NO,NO
3257,S3257,8.43,other,1920.0,1080.0,NO,NO
3258,S3258,8.43,other,1920.0,1080.0,NO,NO
3259,S3259,8.43,other,1920.0,1080.0,NO,NO
3260,S3260,14.0,black,1280.0,720.0,NO,NO
3261,S3261,14.0,black,1366.0,768.0,NO,NO
3262,S3262,8.43,other,1920.0,1080.0,NO,NO
3263,S3263,8.43,other,1920.0,1080.0,NO,NO
3264,S3264,14.0,other,1280.0,720.0,NO,NO
3265,S3265,8.43,other,1920.0,1080.0,NO,YES
3266,S3266,8.43,black,1920.0,1080.0,NO,NO
3267,S3267,8.43,black,1920.0,1080.0,NO,NO
3268,S3268,8.43,other,1920.0,1080.0,NO,NO
3269,S3269,8.43,other,1920.0,1080.0,NO,NO
3270,S3270,15.6,other,1920.0,1080.0,NO,NO
3271,S3271,8.43,other,1920.0,1080.0,NO,YES
3272,S3272,8.43,other,1920.0,1080.0,NO,NO
3273,S3273,8.43,other,1920.0,1080.0,NO,NO
3274,S3274,8.43,other,1920.0,1080.0,NO,NO
3275,S3275,8.43,other,1920.0,1080.0,NO,NO
3276,S3276,8.43,other,1920.0,1080.0,NO,NO
3277,S3277,8.43,other,1920.0,1080.0,NO,NO
3278,S3278,8.43,other,1920.0,1080.0,NO,NO
3279,S3279,14.0,other,1280.0,720.0,NO,NO
3280,S3280,13.3,other,1280.0,720.0,NO,NO
3281,S3281,8.43,other,1920.0,1080.0,NO,YES
3282,S3282,8.43,other,1920.0,1080.0,NO,NO
3283,S3283,14.0,other,1280.0,720.0,NO,NO
3284,S3284,8.43,other,1920.0,1080.0,NO,NO
3285,S3285,8.43,other,1920.0,1080.0,NO,NO
3286,S3286,8.43,other,1920.0,1080.0,NO,NO
3287,S3287,8.43,other,1920.0,1080.0,NO,NO
3288,S3288,8.43,other,1920.0,1080.0,NO,NO
3289,S3289,8.43,other,1920.0,1080.0,NO,NO
3290,S3290,14.0,other,1920.0,1080.0,NO,NO
3291,S3291,8.43,black,1920.0,1080.0,NO,YES
3292,S3292,8.43,black,1920.0,1080.0,NO,NO
3293,S3293,8.43,other,1920.0,1080.0,NO,NO
3294,S3294,8.43,other,1920.0,1080.0,NO,NO
3295,S3295,8.43,other,1920.0,1080.0,NO,NO
3296,S3296,8.43,black,1920.0,1080.0,NO,NO
3297,S3297,8.43,other,1920.0,1080.0,NO,NO
3298,S3298,8.43,other,1920.0,1080.0,NO,NO
3299,S3299,8.43,other,1920.0,1080.0,NO,NO
3300,S3300,8.43,other,1920.0,1080.0,NO,NO
3301,S3301,14.0,other,1920.0,1080.0,NO,NO
3302,S3302,14.0,other,1920.0,1080.0,NO,YES
3303,S3303,12.5,other,1920.0,1080.0,NO,YES
3304,S3304,8.43,other,1920.0,1080.0,NO,YES
3305,S3305,8.43,other,1920.0,1080.0,NO,NO
3306,S3306,8.43,other,1920.0,1080.0,NO,NO
3307,S3307,8.43,other,1920.0,1080.0,NO,NO
3308,S3308,8.43,other,1920.0,1080.0,NO,NO
3309,S3309,15.6,silver,3840.0,2160.0,NO,NO
3310,S3310,13.5,silver,3000.0,2000.0,NO,YES
3311,S3311,8.43,other,1920.0,1080.0,NO,YES
3312,S3312,12.5,black,1366.0,768.0,NO,NO
3313,S3313,14.0,other,1280.0,720.0,NO,YES
3314,S3314,11.6,blue,1366.0,768.0,NO,NO
3315,S3315,8.43,silver,1920.0,1080.0,NO,YES
3316,S3316,15.6,black,1920.0,1080.0,NO,NO
3317,S3317,14.0,other,1280.0,720.0,NO,YES
3318,S3318,8.43,other,1920.0,1080.0,NO,NO
3319,S3319,17.0,silver,1920.0,1080.0,NO,NO
3320,S3320,10.1,other,1920.0,1080.0,NO,NO
3321,S3321,4.5,other,1920.0,1080.0,YES,NO
3322,S3322,14.0,silver,1920.0,1080.0,NO,NO
3323,S3323,14.0,black,1600.0,900.0,NO,NO
3324,S3324,11.6,black,1024.0,480.0,NO,YES
3325,S3325,14.0,blue,1920.0,1080.0,NO,YES
3326,S3326,15.6,gray,1920.0,1080.0,NO,NO
3327,S3327,10.1,other,1920.0,1080.0,NO,YES
3328,S3328,11.6,white,1920.0,1080.0,NO,NO
3329,S3329,7.0,black,1024.0,600.0,NO,YES
3330,S3330,11.6,other,1920.0,1080.0,NO,NO
3331,S3331,11.6,other,1920.0,1080.0,NO,NO
3332,S3332,14.0,other,1920.0,1080.0,NO,NO
3333,S3333,14.0,black,1920.0,1080.0,NO,NO
3334,S3334,14.0,other,1280.0,720.0,NO,NO
3335,S3335,14.0,other,1920.0,1080.0,NO,NO
3336,S3336,14.0,other,1280.0,720.0,NO,NO
3337,S3337,14.0,other,1920.0,1080.0,NO,NO
3338,S3338,14.0,black,1280.0,720.0,NO,NO
3339,S3339,15.6,silver,1920.0,1080.0,NO,NO
3340,S3340,16.0,black,2560.0,1600.0,NO,YES
3341,S3341,10.1,silver,1280.0,800.0,NO,YES
3342,S3342,15.6,black,1920.0,1080.0,NO,NO
3343,S3343,14.1,silver,1920.0,1080.0,NO,YES
3344,S3344,8.43,black,1920.0,1080.0,NO,NO
3345,S3345,15.6,gray,1920.0,1080.0,NO,NO
3346,S3346,8.43,silver,1920.0,1080.0,NO,YES
3347,S3347,8.43,other,1920.0,1080.0,NO,NO
3348,S3348,12.5,other,1920.0,1080.0,NO,NO
3349,S3349,8.43,other,1920.0,1080.0,NO,YES
3350,S3350,14.0,black,1920.0,1080.0,NO,NO
3351,S3351,16.0,black,1920.0,1200.0,NO,NO
3352,S3352,15.6,other,1920.0,1080.0,NO,NO
3353,S3353,15.6,black,1920.0,1080.0,NO,NO
3354,S3354,10.1,silver,1920.0,1200.0,YES,YES
3355,S3355,11.6,silver,1920.0,1080.0,NO,YES
3356,S3356,15.6,other,1920.0,1080.0,NO,NO
3357,S3357,15.6,black,1920.0,1080.0,NO,YES
3358,S3358,15.6,black,1920.0,1080.0,NO,NO
3359,S3359,15.6,gray,3840.0,2160.0,NO,YES
3360,S3360,15.0,black,1920.0,1080.0,NO,YES
3361,S3361,14.0,other,1920.0,1080.0,NO,YES
3362,S3362,11.6,black,1366.0,768.0,NO,YES
3363,S3363,14.0,other,1280.0,720.0,NO,NO
3364,S3364,15.6,black,1366.0,768.0,NO,NO
3365,S3365,14.0,gray,1920.0,1080.0,NO,YES
3366,S3366,12.5,other,1920.0,1080.0,NO,YES
3367,S3367,15.6,silver,1920.0,1080.0,NO,YES
3368,S3368,14.0,gray,1920.0,1080.0,NO,YES
3369,S3369,11.6,black,1920.0,1080.0,NO,YES
3370,S3370,8.43,other,1920.0,1080.0,NO,YES
3371,S3371,14.0,other,1920.0,1080.0,NO,NO
3372,S3372,14.0,black,1920.0,1080.0,NO,NO
3373,S3373,8.43,other,1920.0,1080.0,NO,NO
3374,S3374,12.5,black,1920.0,1080.0,NO,NO
3375,S3375,8.43,other,1920.0,1080.0,NO,YES
3376,S3376,14.0,black,1920.0,1080.0,NO,NO
3377,S3377,8.43,black,1920.0,1080.0,NO,NO
3378,S3378,8.43,other,1920.0,1080.0,NO,NO
3379,S3379,8.43,other,1920.0,1080.0,NO,NO
3380,S3380,8.43,other,1920.0,1080.0,NO,NO
3381,S3381,14.0,other,1920.0,1080.0,NO,NO
3382,S3382,8.43,other,1920.0,1080.0,NO,NO
3383,S3383,14.0,other,1280.0,720.0,NO,NO
3384,S3384,8.43,other,1920.0,1080.0,NO,NO
3385,S3385,10.8,other,1920.0,1080.0,NO,NO
3386,S3386,8.43,other,1920.0,1080.0,NO,YES
3387,S3387,8.43,black,1920.0,1080.0,NO,NO
3388,S3388,12.5,other,1920.0,1080.0,NO,NO
3389,S3389,14.0,other,1920.0,1080.0,NO,YES
3390,S3390,8.43,other,1920.0,1080.0,NO,YES
3391,S3391,8.43,other,1920.0,1080.0,NO,NO
3392,S3392,14.0,other,1280.0,720.0,NO,NO
3393,S3393,14.0,other,1920.0,1080.0,NO,NO
3394,S3394,8.43,other,1920.0,1080.0,NO,YES
3395,S3395,8.43,other,1920.0,1080.0,NO,NO
3396,S3396,8.43,other,1920.0,1080.0,NO,NO
3397,S3397,14.0,other,1280.0,720.0,NO,NO
3398,S3398,13.3,gray,1366.0,768.0,NO,NO
3399,S3399,14.0,black,1920.0,1080.0,NO,NO
3400,S3400,11.6,silver,1366.0,768.0,NO,NO
3401,S3401,13.3,gray,2560.0,1600.0,NO,YES
3402,S3402,15.6,black,1920.0,1080.0,NO,NO
3403,S3403,14.0,other,1280.0,720.0,NO,YES
3404,S3404,15.6,other,1366.0,768.0,NO,NO
3405,S3405,14.0,silver,1920.0,1080.0,NO,YES
3406,S3406,13.3,silver,1920.0,1080.0,NO,NO
3407,S3407,14.0,other,1920.0,1080.0,NO,YES
3408,S3408,15.6,silver,1920.0,1080.0,NO,NO
3409,S3409,8.43,other,1920.0,1080.0,NO,NO
3410,S3410,12.5,other,1920.0,1080.0,NO,NO
3411,S3411,11.6,black,1366.0,768.0,NO,YES
3412,S3412,15.6,silver,1366.0,768.0,NO,YES
3413,S3413,15.6,other,1920.0,1080.0,NO,NO
3414,S3414,16.0,black,1920.0,1080.0,NO,NO
3415,S3415,11.6,white,1920.0,1080.0,NO,NO
3416,S3416,15.6,other,1920.0,1080.0,NO,NO
3417,S3417,15.0,blue,1920.0,1080.0,NO,NO
3418,S3418,13.0,silver,2880.0,1920.0,NO,NO
3419,S3419,13.3,black,1920.0,1080.0,YES,YES
3420,S3420,15.6,other,1280.0,720.0,NO,YES
3421,S3421,12.5,other,1920.0,1080.0,NO,NO
3422,S3422,15.6,black,1920.0,1080.0,NO,YES
3423,S3423,14.0,black,1366.0,768.0,NO,YES
3424,S3424,14.0,other,1920.0,1080.0,NO,YES
3425,S3425,8.43,other,1920.0,1080.0,YES,YES
3426,S3426,15.4,gray,1920.0,1080.0,NO,NO
3427,S3427,15.6,silver,1920.0,1080.0,NO,NO
3428,S3428,14.0,gray,1920.0,1080.0,NO,YES
3429,S3429,8.43,other,1920.0,1080.0,NO,YES
3430,S3430,15.6,gray,1920.0,1080.0,NO,NO
3431,S3431,16.0,black,2560.0,1600.0,NO,NO
3432,S3432,14.0,silver,1920.0,1080.0,NO,YES
3433,S3433,14.0,black,2560.0,1440.0,NO,NO
3434,S3434,14.0,other,1920.0,1080.0,NO,YES
3435,S3435,13.3,other,1920.0,1080.0,NO,NO
3436,S3436,13.3,other,1920.0,1080.0,NO,NO
3437,S3437,15.6,gray,1920.0,1080.0,NO,NO
3438,S3438,14.0,other,1920.0,1080.0,NO,YES
3439,S3439,15.6,black,1366.0,768.0,NO,NO
3440,S3440,8.43,other,1920.0,1080.0,NO,YES
3441,S3441,14.0,silver,2560.0,1440.0,NO,NO
3442,S3442,14.0,other,1920.0,1080.0,NO,YES
3443,S3443,8.43,other,1920.0,1080.0,NO,NO
3444,S3444,10.1,gray,1920.0,1200.0,NO,NO
3445,S3445,15.6,black,1920.0,1080.0,NO,YES
3446,S3446,13.3,silver,1920.0,1200.0,NO,YES
3447,S3447,8.43,other,1920.0,1080.0,NO,YES
3448,S3448,14.0,silver,1920.0,1080.0,NO,NO
3449,S3449,15.6,blue,1920.0,1080.0,NO,YES
3450,S3450,15.6,black,1366.0,768.0,YES,YES
3451,S3451,12.5,other,1920.0,1080.0,NO,YES
3452,S3452,15.6,silver,1920.0,1080.0,NO,YES
3453,S3453,14.0,other,1366.0,768.0,NO,YES
3454,S3454,14.0,black,2880.0,1800.0,NO,NO
3455,S3455,15.6,silver,3840.0,2160.0,NO,YES
3456,S3456,14.0,silver,1920.0,1080.0,NO,YES
3457,S3457,14.0,silver,1920.0,1080.0,YES,YES
3458,S3458,13.0,black,2880.0,1920.0,NO,YES
3459,S3459,12.5,other,1920.0,1080.0,NO,NO
3460,S3460,11.6,black,1920.0,1080.0,NO,NO
3461,S3461,12.5,other,1920.0,1080.0,NO,NO
3462,S3462,9.7,blue,1536.0,2048.0,YES,NO
3463,S3463,14.0,black,1920.0,1080.0,NO,YES
3464,S3464,15.6,silver,1920.0,1080.0,NO,YES
3465,S3465,11.6,gray,1366.0,768.0,NO,YES
3466,S3466,8.43,gray,1920.0,1080.0,NO,NO
3467,S3467,12.5,black,1920.0,1080.0,NO,NO
3468,S3468,13.0,black,3000.0,2000.0,NO,YES
3469,S3469,12.5,black,1920.0,1080.0,NO,NO
3470,S3470,10.1,black,1920.0,1080.0,NO,YES
3471,S3471,15.6,other,1366.0,768.0,NO,NO
3472,S3472,12.0,black,1920.0,1280.0,NO,NO
3473,S3473,11.6,black,1366.0,768.0,NO,NO
3474,S3474,15.6,other,1920.0,1080.0,NO,YES
3475,S3475,12.3,silver,2736.0,1824.0,NO,NO
3476,S3476,15.6,multicolor,1920.0,1080.0,YES,YES
3477,S3477,12.5,black,1366.0,768.0,NO,YES
3478,S3478,14.0,black,1920.0,1080.0,YES,YES
3479,S3479,14.0,black,1920.0,1080.0,NO,YES
3480,S3480,14.0,other,1366.0,768.0,YES,NO
3481,S3481,15.6,grey,1920.0,1080.0,NO,NO
3482,S3482,8.43,other,1920.0,1080.0,NO,YES
3483,S3483,8.43,other,1920.0,1080.0,NO,NO
3484,S3484,8.43,other,1920.0,1080.0,NO,NO
3485,S3485,8.43,black,1920.0,1080.0,NO,NO
3486,S3486,8.43,other,1920.0,1080.0,NO,NO
3487,S3487,8.43,other,1920.0,1080.0,NO,NO
3488,S3488,8.43,other,1920.0,1080.0,NO,NO
3489,S3489,8.43,other,1920.0,1080.0,NO,NO
3490,S3490,8.43,other,1920.0,1080.0,NO,NO
3491,S3491,10.8,other,1920.0,1080.0,NO,NO
3492,S3492,14.0,other,1280.0,720.0,NO,YES
3493,S3493,14.0,other,1280.0,720.0,NO,NO
3494,S3494,8.43,black,1920.0,1080.0,NO,NO
3495,S3495,8.43,other,1920.0,1080.0,NO,NO
3496,S3496,8.43,other,1920.0,1080.0,NO,NO
3497,S3497,8.43,other,1920.0,1080.0,NO,NO
3498,S3498,8.43,other,1920.0,1080.0,NO,NO
3499,S3499,8.43,other,1920.0,1080.0,NO,NO
3500,S3500,14.0,other,1280.0,720.0,NO,NO
