,PROCESSOR_ID,PROCESSOR,PROCESSOR_SPEED,PROCESSOR_SPEED_UNIT
3119,P3119,undefined,0.0,unknown
3120,P3120,undefined,0.0,unknown
3121,P3121,undefined,0.0,unknown
3122,P3122,undefined,0.0,unknown
3123,P3123,undefined,0.0,unknown
3124,P3124,undefined,0.0,unknown
3125,P3125,undefined,0.0,unknown
3126,P3126,intel core i5 6th generation,2.8,GHz
3127,P3127,not applicable,0.0,unknown
3128,P3128,undefined,0.0,unknown
3129,P3129,undefined,0.0,unknown
3130,P3130,undefined,0.0,unknown
3131,P3131,undefined,0.0,unknown
3132,P3132,undefined,0.0,unknown
3133,P3133,intel celeron n,2.4,GHz
3134,P3134,n3530,2.16,GHz
3135,P3135,intel celeron,1.4,GHz
3136,P3136,mediatek,2.1,GHz
3137,P3137,intel atom quad-core,1.6,GHz
3138,P3138,intel celeron,1.1,GHz
3139,P3139,intel core i5 8th generation,0.0,unknown
3140,P3140,amd ryzen 7,1.9,GHz
3141,P3141,intel core i5 2nd generation,0.0,unknown
3142,P3142,amd ryzen 5 3550h,2.1,GHz
3143,P3143,core i7 6th generation,2.6,GHz
3144,P3144,intel core i5,0.0,unknown
3145,P3145,qualcomm snapdragon 8cx gen 3 sc8280xp,3.0,GHz
3146,P3146,intel core i5 7th generation,2.6,GHz
3147,P3147,intel core i7 12th generation,4.7,GHz
3148,P3148,intel core i5 6th generation,2.4,GHz
3149,P3149,intel core i5 6th generation,2.4,GHz
3150,P3150,intel core i5 6th generation,2.4,GHz
3151,P3151,i7-6820hq,2.7,GHz
3152,P3152,mediatek mt8183,2.0,GHz
3153,P3153,intel core i5-8365u,1.6,GHz
3154,P3154,intel core i3 4th generation,2.4,GHz
3155,P3155,intel core i5 10th generation,1.1,GHz
3156,P3156,intel celeron n,1.6,GHz
3157,P3157,intel core i5 5th generation,2.7,GHz
3158,P3158,intel core i5 4th generation,2.6,GHz
3159,P3159,intel core i5 3rd generation,3.0,GHz
3160,P3160,undefined,0.0,unknown
3161,P3161,intel core i5 6th generation,0.0,unknown
3162,P3162,intel core i5 5th generation,0.0,unknown
3163,P3163,undefined,0.0,unknown
3164,P3164,undefined,0.0,unknown
3165,P3165,undefined,0.0,unknown
3166,P3166,intel celeron,2.4,GHz
3167,P3167,undefined,2.4,GHz
3168,P3168,undefined,0.0,unknown
3169,P3169,not applicable,0.0,unknown
3170,P3170,undefined,0.0,unknown
3171,P3171,undefined,0.0,unknown
3172,P3172,intel core i5 5th generation,2.7,GHz
3173,P3173,undefined,0.0,unknown
3174,P3174,undefined,0.0,unknown
3175,P3175,undefined,0.0,unknown
3176,P3176,undefined,0.0,unknown
3177,P3177,undefined,0.0,unknown
3178,P3178,intel core i5 7th generation,3.1,GHz
3179,P3179,intel celeron,1.86,GHz
3180,P3180,undefined,0.0,unknown
3181,P3181,intel core i5 6th generation,0.0,unknown
3182,P3182,undefined,0.0,unknown
3183,P3183,undefined,0.0,unknown
3184,P3184,undefined,0.0,unknown
3185,P3185,undefined,0.0,unknown
3186,P3186,intel core i3,0.0,unknown
3187,P3187,i5-5300u,2.3,GHz
3188,P3188,undefined,0.0,unknown
3189,P3189,intel core i5-8350u,1.7,GHz
3190,P3190,intel celeron,1.1,GHz
3191,P3191,intel core i5 8th generation 8250u,0.0,unknown
3192,P3192,intel core i5 11th generation,2.7,GHz
3193,P3193,intel core i3 5th generation,2.0,GHz
3194,P3194,intel core i5 11th generation,2.4,GHz
3195,P3195,intel core i5-6300u,2.6,GHz
3196,P3196,intel core i5 6th generation,2.8,GHz
3197,P3197,intel core i5 10th generation,1.2,GHz
3198,P3198,intel core i7 10th generation,1.6,GHz
3199,P3199,undefined,0.0,unknown
3200,P3200,intel core i5 2nd generation,0.0,unknown
3201,P3201,intel core i5 1st generation,2.4,GHz
3202,P3202,intel celeron,0.0,unknown
3203,P3203,amd ryzen 5,2.0,GHz
3204,P3204,intel core 2 duo t6600,0.0,unknown
3205,P3205,intel celeron n,1.1,GHz
3206,P3206,i5-8259u,2.3,GHz
3207,P3207,undefined,2.2,GHz
3208,P3208,intel core i5 7th generation,3.1,GHz
3209,P3209,intel core i5 8th generation,0.0,unknown
3210,P3210,intel core i7 9th generation,0.0,unknown
3211,P3211,intel core i5 6th generation,2.4,GHz
3212,P3212,undefined,0.0,unknown
3213,P3213,undefined,0.0,unknown
3214,P3214,intel core i7 11th generation,3.0,GHz
3215,P3215,intel celeron n3350,1.1,GHz
3216,P3216,mediatek helio p60t,2.0,GHz
3217,P3217,intel core i5 11th generation,0.0,unknown
3218,P3218,intel core i5 5th generation,2.7,GHz
3219,P3219,not applicable,0.0,unknown
3220,P3220,intel core i5 5th generation,2.7,GHz
3221,P3221,undefined,0.0,unknown
3222,P3222,intel core i5 8th generation,1.6,GHz
3223,P3223,intel celeron,1.1,GHz
3224,P3224,8650u,1.9,GHz
3225,P3225,amd ryzen 5,3.0,GHz
3226,P3226,intel core i5 7th generation,2.6,GHz
3227,P3227,undefined,0.0,unknown
3228,P3228,undefined,0.0,unknown
3229,P3229,intel core i5 4th generation,1.99,GHz
3230,P3230,intel core i3 10th generation,1.2,GHz
3231,P3231,undefined,0.0,unknown
3232,P3232,intel core i5 7th generation,2.5,GHz
3233,P3233,intel core i7 3rd generation,2.7,GHz
3234,P3234,intel core i5 6th generation,3.0,GHz
3235,P3235,undefined,0.0,unknown
3236,P3236,core i5-8350u 8th,0.0,unknown
3237,P3237,intel core i7 13th generation,0.0,unknown
3238,P3238,intel core i7 8th generation,1.9,GHz
3239,P3239,intel celeron,1.1,GHz
3240,P3240,intel core i5 4th generation,2.6,GHz
3241,P3241,intel core i7 12th generation,1.7,GHz
3242,P3242,intel core i7 7th generation,2.8,GHz
3243,P3243,intel celeron n2840,0.0,unknown
3244,P3244,not applicable,0.0,unknown
3245,P3245,undefined,0.0,unknown
3246,P3246,intel core i5 7th generation,3.1,GHz
3247,P3247,undefined,0.0,unknown
3248,P3248,amd athlon gold 3150u,2.4,GHz
3249,P3249,intel core i7 6th generation,2.5,GHz
3250,P3250,i5-7200u,2.5,GHz
3251,P3251,amd 3015ce,0.0,unknown
3252,P3252,intel core i7 6th generation,2.5,GHz
3253,P3253,not applicable,0.0,unknown
3254,P3254,undefined,0.0,unknown
3255,P3255,undefined,0.0,unknown
3256,P3256,intel core i5 5th generation,2.7,GHz
3257,P3257,undefined,0.0,unknown
3258,P3258,undefined,0.0,unknown
3259,P3259,not applicable,0.0,unknown
3260,P3260,intel core i5 4th generation,2.6,GHz
3261,P3261,8265u,1.6,GHz
3262,P3262,undefined,0.0,unknown
3263,P3263,undefined,0.0,unknown
3264,P3264,intel core i5 4th generation,1.99,GHz
3265,P3265,not applicable,0.0,unknown
3266,P3266,undefined,0.0,unknown
3267,P3267,undefined,0.0,unknown
3268,P3268,undefined,2.53,GHz
3269,P3269,undefined,0.0,unknown
3270,P3270,intel core i3 7th generation,3.0,GHz
3271,P3271,not applicable,0.0,unknown
3272,P3272,undefined,0.0,unknown
3273,P3273,undefined,0.0,unknown
3274,P3274,undefined,0.0,unknown
3275,P3275,undefined,0.0,unknown
3276,P3276,undefined,0.0,unknown
3277,P3277,undefined,0.0,unknown
3278,P3278,undefined,0.0,unknown
3279,P3279,intel core i5 4th generation,2.6,GHz
3280,P3280,intel core i5 6th generation,2.3,GHz
3281,P3281,not applicable,0.0,unknown
3282,P3282,undefined,0.0,unknown
3283,P3283,intel core i5 5th generation,2.7,GHz
3284,P3284,undefined,0.0,unknown
3285,P3285,undefined,0.0,unknown
3286,P3286,undefined,0.0,unknown
3287,P3287,undefined,0.0,unknown
3288,P3288,undefined,0.0,unknown
3289,P3289,undefined,0.0,unknown
3290,P3290,inter core i7 8550u,1.99,GHz
3291,P3291,undefined,0.0,unknown
3292,P3292,undefined,0.0,unknown
3293,P3293,not applicable,0.0,unknown
3294,P3294,undefined,0.0,unknown
3295,P3295,undefined,0.0,unknown
3296,P3296,undefined,0.0,unknown
3297,P3297,undefined,0.0,unknown
3298,P3298,not applicable,0.0,unknown
3299,P3299,undefined,0.0,unknown
3300,P3300,undefined,0.0,unknown
3301,P3301,inter core i7 8550u,1.8,GHz
3302,P3302,inter core i7 8550u,1.8,GHz
3303,P3303,intel core i5 6th generation,2.8,GHz
3304,P3304,not applicable,0.0,unknown
3305,P3305,undefined,0.0,unknown
3306,P3306,undefined,0.0,unknown
3307,P3307,not applicable,0.0,unknown
3308,P3308,undefined,0.0,unknown
3309,P3309,intel core i7 6th generation,2.7,GHz
3310,P3310,intel core i7 6th generation,2.6,GHz
3311,P3311,undefined,0.0,unknown
3312,P3312,intel core i5 6th generation,2.4,GHz
3313,P3313,intel core i5 4th generation,2.6,GHz
3314,P3314,intel celeron,1.1,GHz
3315,P3315,"intel core 13th generation i5-1345u processor (10 core, up to 4.7",0.0,unknown
3316,P3316,intel core i7 6th generation,2.7,GHz
3317,P3317,intel core i5 5th generation,0.0,unknown
3318,P3318,undefined,0.0,unknown
3319,P3319,intel centrino,2.16,GHz
3320,P3320,core i5-3437u,1.9,GHz
3321,P3321,amd a10,0.0,unknown
3322,P3322,intel core i5 6th generation,2.3,GHz
3323,P3323,intel core i5-4300m cpu @ 1.90 ghz,1.9,GHz
3324,P3324,intel celeron n,2.16,GHz
3325,P3325,intel core i7-1165g7,2.8,GHz
3326,P3326,intel pentium,2.0,GHz
3327,P3327,intel core i5 4th generation,2.4,GHz
3328,P3328,undefined,0.0,unknown
3329,P3329,quad core,1.3,GHz
3330,P3330,intel celeron n4020,0.0,unknown
3331,P3331,intel atom dual-core,0.0,unknown
3332,P3332,intel core i5 3rd generation,1.8,GHz
3333,P3333,intel core i5 11th generation,2.4,GHz
3334,P3334,intel core i5 4th generation,2.6,GHz
3335,P3335,intel core i5 7th generation,3.1,GHz
3336,P3336,intel core i5 3rd generation,0.0,unknown
3337,P3337,intel core i5 6th generation,2.8,GHz
3338,P3338,intel core i5 5th generation,2.7,GHz
3339,P3339,intel core i5 8th generation,1.6,GHz
3340,P3340,intel core i7 12th generation,2.3,GHz
3341,P3341,intel atom dual-core,0.0,unknown
3342,P3342,intel core i7 8th generation,1.9,GHz
3343,P3343,intel core i3 1st generation,3.3,GHz
3344,P3344,undefined,0.0,unknown
3345,P3345,intel i7 quad-core,2.8,GHz
3346,P3346,intel i7 8th gen,1.9,GHz
3347,P3347,undefined,0.0,unknown
3348,P3348,intel core i5 6th generation,2.8,GHz
3349,P3349,undefined,0.0,unknown
3350,P3350,i5,2.4,GHz
3351,P3351,intel core i5 12th generation,4.4,GHz
3352,P3352,i7-8565u,0.0,unknown
3353,P3353,intel core i5 8th generation,2.3,GHz
3354,P3354,intel core i5 5300u,2.3,GHz
3355,P3355,intel pentium,2.0,GHz
3356,P3356,undefined,0.0,unknown
3357,P3357,intel core i7,2.8,GHz
3358,P3358,intel core i5,2.0,GHz
3359,P3359,intel core i7 10th generation,1.8,GHz
3360,P3360,intel core i5 1st generation,2.53,GHz
3361,P3361,intel core i5 8th generation,0.0,unknown
3362,P3362,intel celeron,1.6,GHz
3363,P3363,intel core i5 4th generation,2.6,GHz
3364,P3364,intel core i5-1035g1,1.2,GHz
3365,P3365,intel core i7 10th generation,1.8,GHz
3366,P3366,m7-6y75,1.23,GHz
3367,P3367,i7-1165g7,2.8,GHz
3368,P3368,intel core i5 11th generation,0.0,unknown
3369,P3369,intel celeron,1.4,GHz
3370,P3370,undefined,0.0,unknown
3371,P3371,intel core i5 6th generation,2.4,GHz
3372,P3372,intel core i5 6th generation,2.8,GHz
3373,P3373,undefined,0.0,unknown
3374,P3374,intel core i5 6th generation,2.3,GHz
3375,P3375,undefined,0.0,unknown
3376,P3376,intel core i5 6th generation,0.0,unknown
3377,P3377,undefined,0.0,unknown
3378,P3378,undefined,0.0,unknown
3379,P3379,not applicable,0.0,unknown
3380,P3380,not applicable,0.0,unknown
3381,P3381,intel core i5 6th generation,2.8,GHz
3382,P3382,not applicable,0.0,unknown
3383,P3383,intel core i5 4th generation,2.6,GHz
3384,P3384,undefined,0.0,unknown
3385,P3385,intel core i5 4th generation,1.99,GHz
3386,P3386,not applicable,0.0,unknown
3387,P3387,undefined,0.0,unknown
3388,P3388,intel core i5 6th generation,2.8,GHz
3389,P3389,inter core i7 8550u,1.99,GHz
3390,P3390,undefined,0.0,unknown
3391,P3391,undefined,0.0,unknown
3392,P3392,intel core i5 4th generation,2.6,GHz
3393,P3393,intel core i5 6th generation,2.8,GHz
3394,P3394,not applicable,0.0,unknown
3395,P3395,not applicable,0.0,unknown
3396,P3396,undefined,0.0,unknown
3397,P3397,intel core i5 4th generation,2.6,GHz
3398,P3398,intel core i5 2nd generation,1.7,GHz
3399,P3399,intel core i7-10610u,1.8,GHz
3400,P3400,samsung exynos 5 dual,1.7,GHz
3401,P3401,intel core i7 8th generation,0.0,unknown
3402,P3402,amd ryzen 5,4.3,GHz
3403,P3403,intel core i5 4th generation,2.6,GHz
3404,P3404,intel core i7 2nd generation,2.2,GHz
3405,P3405,intel celeron,1.1,GHz
3406,P3406,i5-7200u,2.4,GHz
3407,P3407,intel core i7-7500u,0.0,unknown
3408,P3408,intel core i3,4.1,GHz
3409,P3409,undefined,0.0,unknown
3410,P3410,intel core i5 6th generation,2.8,GHz
3411,P3411,intel celeron,2.5,GHz
3412,P3412,amd a4 dual-core,2.3,GHz
3413,P3413,intel core i5 3rd generation,2.6,GHz
3414,P3414,intel core i7-12700h processor 2.3 ghz,0.0,unknown
3415,P3415,intel celeron dual-core,2.0,GHz
3416,P3416,i5-6,0.0,unknown
3417,P3417,intel pentium 4,2.66,GHz
3418,P3418,intel core i7 11th generation,4.8,GHz
3419,P3419,intel core i5-5300u,2.3,GHz
3420,P3420,intel core i5 4th generation,3.0,GHz
3421,P3421,intel core i5 6th generation,2.8,GHz
3422,P3422,intel core i7 5th generation,2.4,GHz
3423,P3423,intel core i5 8th generation,1.7,GHz
3424,P3424,intel core i5 8th generation,1.7,GHz
3425,P3425,undefined,0.0,unknown
3426,P3426,intel core 2 duo,2.0,GHz
3427,P3427,i5-1135g7,4.2,GHz
3428,P3428,intel core i5 12th generation,4.4,GHz
3429,P3429,undefined,0.0,unknown
3430,P3430,intel celeron,2.4,GHz
3431,P3431,intel core i7 12th generation,2.3,GHz
3432,P3432,intel celeron n3160,1.6,GHz
3433,P3433,i7-6600u,2.6,GHz
3434,P3434,intel core i5-8250u,1.6,GHz
3435,P3435,intel core i7-8665u,1.9,GHz
3436,P3436,intel core i7-8665u,1.9,GHz
3437,P3437,intel core i5-7200u,2.5,GHz
3438,P3438,intel core i7-10610u (10th gen cpu),1.8,GHz
3439,P3439,intel core i3 6th generation,2.3,GHz
3440,P3440,mixt,0.0,unknown
3441,P3441,intel core i7 6th generation,2.6,GHz
3442,P3442,intel core i5 11th generation,0.0,unknown
3443,P3443,undefined,0.0,unknown
3444,P3444,mediatek helio p60t,2.0,GHz
3445,P3445,i7-6500u,2.5,GHz
3446,P3446,amd ryzen 5 5625u,2.3,GHz
3447,P3447,undefined,0.0,unknown
3448,P3448,intel celeron n,1.6,GHz
3449,P3449,amd ryzen 5,3.0,GHz
3450,P3450,intel core i5-6200u,2.3,GHz
3451,P3451,intel core i7-7500u,2.3,GHz
3452,P3452,intel core i7 8th generation,1.8,GHz
3453,P3453,intel core i7 3rd generation,0.0,unknown
3454,P3454,intel core i5 12th generation,2.5,GHz
3455,P3455,intel core i7 6th generation,2.7,GHz
3456,P3456,qualcomm snapdragon 8cx gen 2,3.2,GHz
3457,P3457,amd ryzen 7,2.3,GHz
3458,P3458,microsoft sq1,1.8,GHz
3459,P3459,intel core i5,0.0,unknown
3460,P3460,intel celeron,0.0,unknown
3461,P3461,core i7,2.8,GHz
3462,P3462,a72/a53 2.0ghz,0.0,unknown
3463,P3463,i7-8650u,1.9,GHz
3464,P3464,intel core i7 8th generation,3.1,GHz
3465,P3465,intel celeron n,2.48,GHz
3466,P3466,intel core m3 8th generation,1.1,GHz
3467,P3467,intel core i7 6th generation,2.6,GHz
3468,P3468,intel core i7 8th generation,1.8,GHz
3469,P3469,intel core i7 8th generation,1.9,GHz
3470,P3470,intel(r) atom (tm) x7-z8750 cpu @ 1.60ghz,1.6,GHz
3471,P3471,amd a4-9120e,0.0,unknown
3472,P3472,intel pentium,1.2,GHz
3473,P3473,intel celeron n,1.1,GHz
3474,P3474,i7,2.6,GHz
3475,P3475,intel core i5 6th generation,2.4,GHz
3476,P3476,intel core i7 8th generation,1.8,GHz
3477,P3477,intel core i5 6th generation,2.4,GHz
3478,P3478,intel core i5 8th generation,1.6,GHz
3479,P3479,intel core i5 8th generation,1.7,GHz
3480,P3480,intel core i5 6th generation,2.4,GHz
3481,P3481,intel core i3 11th generation,0.0,unknown
3482,P3482,undefined,0.0,unknown
3483,P3483,undefined,0.0,unknown
3484,P3484,undefined,0.0,unknown
3485,P3485,undefined,0.0,unknown
3486,P3486,undefined,0.0,unknown
3487,P3487,undefined,0.0,unknown
3488,P3488,undefined,0.0,unknown
3489,P3489,not applicable,0.0,unknown
3490,P3490,not applicable,0.0,unknown
3491,P3491,intel core i5 4th generation,1.99,GHz
3492,P3492,intel core i5 5th generation,0.0,unknown
3493,P3493,intel core i5 3rd generation,3.0,GHz
3494,P3494,undefined,0.0,unknown
3495,P3495,undefined,0.0,unknown
3496,P3496,undefined,0.0,unknown
3497,P3497,not applicable,0.0,unknown
3498,P3498,undefined,0.0,unknown
3499,P3499,undefined,0.0,unknown
3500,P3500,intel core i5 4th generation,2.6,GHz
3501,P3501,intel core i5 3rd generation,3.0,GHz
3502,P3502,undefined,0.0,unknown
3503,P3503,undefined,0.0,unknown
3504,P3504,undefined,0.0,unknown
3505,P3505,undefined,0.0,unknown
3506,P3506,undefined,0.0,unknown
3507,P3507,intel core i5 5th generation,2.7,GHz
3508,P3508,intel core i5 4th generation,3.0,GHz
3509,P3509,undefined,0.0,unknown
3510,P3510,not applicable,0.0,unknown
3511,P3511,undefined,0.0,unknown
3512,P3512,intel pentium,0.0,unknown
3513,P3513,undefined,0.0,unknown
3514,P3514,undefined,0.0,unknown
3515,P3515,intel core i5 4th generation,2.6,GHz
3516,P3516,intel core i7 4th generation,0.0,unknown
3517,P3517,intel core i7 8th generation,0.0,unknown
3518,P3518,undefined,0.0,unknown
3519,P3519,undefined,0.0,unknown
3520,P3520,i7-10610u,0.0,unknown
3521,P3521,intel core i5 7th generation,2.6,GHz
3522,P3522,i5,0.0,unknown
3523,P3523,intel core i3 11th generation,4.1,GHz
3524,P3524,undefined,0.0,unknown
3525,P3525,intel core i5 11th generation,2.6,GHz
3526,P3526,intel core i7,2.6,GHz
3527,P3527,intel core i5-6200u,2.3,GHz
3528,P3528,intel core i7 11th generation,2.8,GHz
3529,P3529,undefined,0.0,unknown
3530,P3530,intel core i5 5th generation,2.3,GHz
3531,P3531,intel core i5-6300u 2.40ghz,2.4,GHz
3532,P3532,intel core i3 4th generation,3.0,GHz
3533,P3533,intel core i5 11th generation,2.4,GHz
3534,P3534,undefined,0.0,unknown
3535,P3535,rockchip rk3288-c,1.8,GHz
3536,P3536,amd a6-9220e,1.6,GHz
3537,P3537,intel core i3 7th generation,2.4,GHz
3538,P3538,undefined,0.0,unknown
3539,P3539,intel core i5 4th generation,2.6,GHz
3540,P3540,intel core i5 4th generation,1.99,GHz
3541,P3541,intel core i5 4th generation,2.6,GHz
3542,P3542,intel core i5 6th generation,2.8,GHz
3543,P3543,not applicable,0.0,unknown
3544,P3544,undefined,0.0,unknown
3545,P3545,undefined,0.0,unknown
3546,P3546,undefined,0.0,unknown
3547,P3547,intel core i5 â€‹â€‹12th generation,4.0,GHz
3548,P3548,undefined,0.0,unknown
3549,P3549,inter core i7 8550u,1.8,GHz
3550,P3550,undefined,0.0,unknown
3551,P3551,undefined,0.0,unknown
3552,P3552,undefined,0.0,unknown
3553,P3553,intel pentium,0.0,unknown
3554,P3554,intel core i5 11th generation,0.0,unknown
3555,P3555,undefined,0.0,unknown
3556,P3556,intel core 2 duo,0.0,unknown
3557,P3557,undefined,0.0,unknown
3558,P3558,undefined,0.0,unknown
3559,P3559,undefined,0.0,unknown
3560,P3560,intel core i5 6th generation,3.0,GHz
3561,P3561,not applicable,0.0,unknown
3562,P3562,not applicable,0.0,unknown
3563,P3563,not applicable,0.0,unknown
3564,P3564,intel centrino,0.0,unknown
3565,P3565,undefined,0.0,unknown
3566,P3566,intel core i5 5th generation,2.7,GHz
3567,P3567,undefined,0.0,unknown
3568,P3568,intel celeron n,1.1,GHz
3569,P3569,intel celeron n,1.1,GHz
3570,P3570,intel core i7 12th generation,4.7,GHz
3571,P3571,intel core i7 4th generation,3.2,GHz
3572,P3572,intel core i7 10th generation,1.3,GHz
3573,P3573,undefined,0.0,unknown
3574,P3574,intel core i7 11th generation,3.0,GHz
3575,P3575,undefined,0.0,unknown
3576,P3576,intel core i5 4th generation,2.5,GHz
3577,P3577,undefined,0.0,unknown
3578,P3578,intel core i7 8th generation,1.9,GHz
3579,P3579,not applicable,0.0,unknown
3580,P3580,"intel core i7-7y75 (up to 3.60ghz, 4m cache)",3.6,GHz
3581,P3581,intel core i5-3210m,2.5,GHz
3582,P3582,intel core i5 8th generation,2.5,GHz
3583,P3583,intel celeron,1.1,GHz
3584,P3584,intel core i5 6th gen,2.4,GHz
3585,P3585,i7-13800h,5.2,GHz
3586,P3586,na,0.0,unknown
3587,P3587,undefined,0.0,unknown
3588,P3588,intel atom x5 z8350,1.44,GHz
3589,P3589,intel core i5 6th generation,2.9,GHz
3590,P3590,intel core i5 10th generation,1.7,GHz
3591,P3591,undefined,0.0,unknown
3592,P3592,core i5,0.0,unknown
3593,P3593,intel celeron n,1.1,GHz
3594,P3594,undefined,0.0,unknown
3595,P3595,amd a4 dual-core,2.5,GHz
3596,P3596,intel core i7 11th generation,2.8,GHz
3597,P3597,intel core duo,1.87,GHz
3598,P3598,intel core i5 5th generation,0.0,unknown
3599,P3599,undefined,0.0,unknown
3600,P3600,intel core i5 6th generation,2.8,GHz
3601,P3601,not applicable,0.0,unknown
3602,P3602,not applicable,0.0,unknown
3603,P3603,undefined,0.0,unknown
3604,P3604,inter core i7 8550u,1.99,GHz
3605,P3605,intel core i5 3rd generation,0.0,unknown
3606,P3606,undefined,0.0,unknown
3607,P3607,intel core i3 7th generation,0.0,unknown
3608,P3608,intel core i3 6th generation,3.0,GHz
3609,P3609,intel core i5 3rd generation,3.0,GHz
3610,P3610,undefined,0.0,unknown
3611,P3611,not applicable,0.0,unknown
3612,P3612,undefined,0.0,unknown
3613,P3613,undefined,0.0,unknown
3614,P3614,undefined,0.0,unknown
3615,P3615,not applicable,0.0,unknown
3616,P3616,not applicable,0.0,unknown
3617,P3617,undefined,0.0,unknown
3618,P3618,undefined,0.0,unknown
3619,P3619,intel core i5 6th generation,2.8,GHz
3620,P3620,intel core i5 4th generation,1.99,GHz
3621,P3621,intel core i5 4th generation,1.99,GHz
3622,P3622,undefined,0.0,unknown
3623,P3623,not applicable,0.0,unknown
3624,P3624,intel core i5 4th generation,4.0,GHz
3625,P3625,intel core i5 3rd generation,3.1,GHz
3626,P3626,not applicable,0.0,unknown
3627,P3627,undefined,0.0,unknown
3628,P3628,not applicable,0.0,unknown
3629,P3629,undefined,0.0,unknown
3630,P3630,intel fast processor,0.0,unknown
3631,P3631,not applicable,0.0,unknown
3632,P3632,not applicable,0.0,unknown
3633,P3633,undefined,0.0,unknown
3634,P3634,intel pentium,0.0,unknown
3635,P3635,not applicable,0.0,unknown
3636,P3636,not applicable,0.0,unknown
3637,P3637,not applicable,0.0,unknown
3638,P3638,not applicable,0.0,unknown
3639,P3639,undefined,0.0,unknown
3640,P3640,intel core i3 6th generation,3.0,GHz
3641,P3641,intel core i5 4th generation,2.6,GHz
3642,P3642,undefined,0.0,unknown
3643,P3643,not applicable,0.0,unknown
3644,P3644,intel core i5 4th generation,2.6,GHz
3645,P3645,intel core i5 7th generation,0.0,unknown
3646,P3646,undefined,0.0,unknown
3647,P3647,undefined,0.0,unknown
3648,P3648,not applicable,0.0,unknown
3649,P3649,intel core i5 6th generation,2.8,GHz
3650,P3650,undefined,0.0,unknown
3651,P3651,not applicable,0.0,unknown
3652,P3652,intel core i5 4th generation,2.6,GHz
3653,P3653,undefined,0.0,unknown
3654,P3654,not applicable,0.0,unknown
3655,P3655,undefined,0.0,unknown
3656,P3656,undefined,0.0,unknown
3657,P3657,not applicable,0.0,unknown
3658,P3658,undefined,0.0,unknown
3659,P3659,undefined,0.0,unknown
3660,P3660,intel core i5 3rd generation,3.0,GHz
3661,P3661,intel core i5 6th generation,3.0,GHz
3662,P3662,not applicable,0.0,unknown
3663,P3663,not applicable,0.0,unknown
3664,P3664,undefined,0.0,unknown
3665,P3665,undefined,0.0,unknown
3666,P3666,intel core i5 4th generation,2.6,GHz
3667,P3667,not applicable,0.0,unknown
3668,P3668,undefined,0.0,unknown
3669,P3669,undefined,0.0,unknown
3670,P3670,undefined,0.0,unknown
3671,P3671,not applicable,0.0,unknown
3672,P3672,undefined,0.0,unknown
3673,P3673,not applicable,0.0,unknown
3674,P3674,amd a10,0.0,unknown
3675,P3675,undefined,0.0,unknown
3676,P3676,intel celeron,2.16,GHz
3677,P3677,undefined,0.0,unknown
3678,P3678,amd a4 dual-core,1.5,GHz
3679,P3679,undefined,0.0,unknown
3680,P3680,core  i3-6100u,0.0,unknown
3681,P3681,intel celeron n,1.1,GHz
3682,P3682,intel core i5 4th generation,2.0,GHz
3683,P3683,intel core i5 6th generation,2.8,GHz
3684,P3684,intel core i7 10th generation,2.6,GHz
3685,P3685,intel core duo,1.87,GHz
3686,P3686,undefined,0.0,unknown
3687,P3687,intel celeron,1.1,GHz
3688,P3688,undefined,0.0,unknown
3689,P3689,intel core i5 3rd generation,2.6,GHz
3690,P3690,intel celeron,1.1,GHz
3691,P3691,undefined,0.0,unknown
3692,P3692,intel celeron n2840,0.0,unknown
3693,P3693,intel core i5 7th generation,3.1,GHz
3694,P3694,intel core i7-9750h,2.6,GHz
3695,P3695,intel core i5 3rd generation,2.5,GHz
3696,P3696,intel core i5 6th generation,2.4,GHz
3697,P3697,i3,2.4,GHz
3698,P3698,undefined,0.0,unknown
3699,P3699,undefined,0.0,unknown
3700,P3700,intel core i5 10th generation,2.5,GHz
3701,P3701,mediatek mt8173c,2.1,GHz
3702,P3702,undefined,0.0,unknown
3703,P3703,undefined,0.0,unknown
3704,P3704,intel core i5 4th generation,0.0,unknown
3705,P3705,not applicable,0.0,unknown
3706,P3706,undefined,0.0,unknown
3707,P3707,8265u,1.6,GHz
3708,P3708,not applicable,0.0,unknown
3709,P3709,intel core i5 6th generation,2.3,GHz
3710,P3710,undefined,0.0,unknown
3711,P3711,not applicable,0.0,unknown
3712,P3712,intel core i5 4th generation,1.99,GHz
3713,P3713,undefined,0.0,unknown
3714,P3714,intel core i5 7th generation,3.1,GHz
3715,P3715,undefined,0.0,unknown
3716,P3716,undefined,0.0,unknown
3717,P3717,not applicable,0.0,unknown
3718,P3718,intel core i5 4th generation,3.0,GHz
3719,P3719,intel core i3 7th generation,3.0,GHz
3720,P3720,undefined,0.0,unknown
3721,P3721,undefined,0.0,unknown
3722,P3722,undefined,0.0,unknown
3723,P3723,undefined,0.0,unknown
3724,P3724,intel core i3 7th generation,3.0,GHz
3725,P3725,not applicable,0.0,unknown
3726,P3726,not applicable,0.0,unknown
3727,P3727,intel core i3 7th generation,3.0,GHz
3728,P3728,undefined,0.0,unknown
3729,P3729,undefined,0.0,unknown
3730,P3730,intel core i5 7th generation,2.6,GHz
3731,P3731,intel celeron n,1.1,GHz
3732,P3732,undefined,1.2,GHz
3733,P3733,intel celeron,0.0,unknown
3734,P3734,intel celeron,1.4,GHz
